Commentary	Ref	Literature(PubmedID)	value
rapid decline in activity above 45°C	488	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
rapid decline in activity above 45°C	489	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
	503	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	503	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	504	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	504	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	505	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	505	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	506	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	506	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	507	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	507	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	508	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
more than 80% of maximum activity	508	https://www.brenda-enzymes.org/literature.php?r=746350	35.0 - 60.0
	546	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	547	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	548	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	549	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	550	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	591	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	592	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	593	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	594	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
enzyme assay range, 50% of maximal activity at 45°C and 60°C	643	https://www.ncbi.nlm.nih.gov/pubmed/?term=19884762	10.0 - 90.0
	646	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	647	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	648	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	649	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	650	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	651	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
more than 80% of maximal activity at 40°C and at 60°C	748	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	748	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	749	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	749	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	750	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	750	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	751	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	751	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	752	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	752	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	753	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	753	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	754	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	754	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
89% of maximal activity at 60°C and 14% at 70°C	764	https://www.brenda-enzymes.org/literature.php?r=657201	40.0 - 70.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	784	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	784	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	784	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	785	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	785	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	785	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	786	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	786	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	786	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	787	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	787	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	787	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	788	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	788	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	788	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
activity range	890	https://www.ncbi.nlm.nih.gov/pubmed/?term=19809242	30.0 - 70.0
activity decreases rapidly at temperatures over 80°C, but still retains approximately 70% relative activity at 90°C	915	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	80.0 - 90.0
activity decreases rapidly at temperatures over 80°C, but still retains approximately 70% relative activity at 90°C	916	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	80.0 - 90.0
more than 60% of maximum activity	952	https://www.ncbi.nlm.nih.gov/pubmed/?term=26387816	30.0 - 50.0
activity range, profile, overview	1038	https://www.ncbi.nlm.nih.gov/pubmed/?term=19838860	20.0 - 70.0
activity range, correlation with pH, overview	1091	https://www.brenda-enzymes.org/literature.php?r=718337	40.0 - 80.0
activity range	1121	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1122	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1123	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1124	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1125	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1126	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1127	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
profile, overview	1130	https://www.ncbi.nlm.nih.gov/pubmed/?term=20382811	30.0 - 70.0
more than 80% of maximum activity	1149	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1150	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1151	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1152	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1153	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1154	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1155	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
	1174	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
more than 75% of the activity at 30°C, rapidly decrease in activity above 50°C	1179	https://www.brenda-enzymes.org/literature.php?r=718338	30.0 - 50.0
more than 75% of the activity at 30°C, rapidly decrease in activity above 50°C	1180	https://www.brenda-enzymes.org/literature.php?r=718338	30.0 - 50.0
60% of maximal activity at 5°C	1275	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1276	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1277	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1278	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
PhX20	1299	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	55.0 - 60.0
PhX33	1299	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	60.0 - 65.0
PhX20	1300	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	55.0 - 60.0
PhX33	1300	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	60.0 - 65.0
activity range	1329	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
activity range	1330	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
activity range	1331	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
more than 95% of maximum activity	1353	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1354	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1355	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1356	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1357	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1358	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1359	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
activity range, profile, overview	1385	https://www.ncbi.nlm.nih.gov/pubmed/?term=21979072	40.0 - 80.0
the enzyme shows over 65% of its maximum activity at 20-28°C and about 40% at 10°C	1441	https://www.ncbi.nlm.nih.gov/pubmed/?term=19554324	10.0 - 65.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1461	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1462	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1463	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
98% of maximum activity	1467	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1468	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1469	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1470	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1491	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1492	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1493	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1497	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1497	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1498	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1498	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1499	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1499	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1500	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1500	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1501	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1501	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1502	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1502	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1503	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1503	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1504	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1504	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1505	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1505	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1506	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1506	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
about 50% of maximal activity at 50°C and 75°C	1537	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1538	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1539	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1540	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1541	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1542	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1543	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1544	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1545	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1546	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
activity range	1567	https://www.brenda-enzymes.org/literature.php?r=709555	35.0 - 75.0
native enzyme, activity range, profile, overview	1570	https://www.brenda-enzymes.org/literature.php?r=707809	30.0 - 70.0
native enzyme, activity range, profile, overview	1571	https://www.brenda-enzymes.org/literature.php?r=707809	30.0 - 70.0
	1584	https://www.ncbi.nlm.nih.gov/pubmed/?term=15064978	60.0 - 100.0
80°C: about 40% of maximal activity, 95°C: about 40% of maximal activity	1584	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	80.0 - 95.0
	1585	https://www.ncbi.nlm.nih.gov/pubmed/?term=15064978	60.0 - 100.0
80°C: about 40% of maximal activity, 95°C: about 40% of maximal activity	1585	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	80.0 - 95.0
assay at, about 70% of maximum activity	1663	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1663	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1664	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1664	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1665	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1665	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1666	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1666	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1667	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1667	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1668	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1668	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
assay at, about 70% of maximum activity	1669	https://www.brenda-enzymes.org/literature.php?r=742959	50.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1669	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
80% of maximum activity	1676	https://www.brenda-enzymes.org/literature.php?r=743330	50.0
50°C: about 40% of maximal activity, 100°C: about 65% of maximal activity	1682	https://www.ncbi.nlm.nih.gov/pubmed/?term=9299779	50.0 - 100.0
50°C: about 40% of maximal activity, 100°C: about 65% of maximal activity	1683	https://www.ncbi.nlm.nih.gov/pubmed/?term=9299779	50.0 - 100.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1685	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1686	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1687	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1688	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1689	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1690	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1691	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1692	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1693	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
about 50% of maximal activity at 50°C and at 85°C	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1715	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1715	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1716	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1716	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1717	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1717	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1717	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1717	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1717	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1717	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1718	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1718	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1718	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1718	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1718	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1718	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1719	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1719	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1719	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1719	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1719	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1719	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1720	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1720	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1720	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1720	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1720	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1720	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1721	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1721	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1721	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1721	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1721	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1721	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1722	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1722	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1722	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1722	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1722	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1722	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1723	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1723	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1723	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1723	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1723	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1723	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1724	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1724	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1724	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1724	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1724	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1724	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1725	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1725	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1725	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
rapid loss of activity above	1725	https://www.brenda-enzymes.org/literature.php?r=742165	80.0
more than 50% of maximum activity	1725	https://www.ncbi.nlm.nih.gov/pubmed/?term=9648252	85.0
40% of maximum activity	1725	https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	100.0
about 50% of maximal activity at 50°C and at 85°C	1726	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	50.0 - 85.0
	1726	https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122	70.0 - 75.0
assay at	1726	https://www.brenda-enzymes.org/literature.php?r=742214	75.0
