Commentary	Ref	Literature(PubmedID)	value
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
activity range, pH dependency of recombinant His-tagged wild-type and mutant enzymes, overview	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	4.0 - 11.0
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
activity range, pH dependency of recombinant His-tagged wild-type and mutant enzymes, overview	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	4.0 - 11.0
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
activity range, pH dependency of recombinant His-tagged wild-type and mutant enzymes, overview	365	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	4.0 - 11.0
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	365	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
activity range, pH dependency of recombinant His-tagged wild-type and mutant enzymes, overview	366	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	4.0 - 11.0
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	366	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
activity range, pH dependency of recombinant His-tagged wild-type and mutant enzymes, overview	367	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	4.0 - 11.0
more than 50% activity retained, enzyme activity decreases sharply below pH 5.5 and above pH 9.0, negligible amount of activity at pH below 5.0 and above 10.5	367	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	5.5 - 8.5
60% of maximal activity at pH 1.5 and pH 4.0	439	https://www.ncbi.nlm.nih.gov/pubmed/?term=20077114	1.5 - 4.0
first peak at pH 3.0 with 63% of maximal activity, and second peak with maximal activity at pH 4.5-5.0, profile, overview	439	https://www.ncbi.nlm.nih.gov/pubmed/?term=19655217	2.0 - 7.0
60% of maximal activity at pH 1.5 and pH 4.0	440	https://www.ncbi.nlm.nih.gov/pubmed/?term=20077114	1.5 - 4.0
first peak at pH 3.0 with 63% of maximal activity, and second peak with maximal activity at pH 4.5-5.0, profile, overview	440	https://www.ncbi.nlm.nih.gov/pubmed/?term=19655217	2.0 - 7.0
40% activity at pH 8.0, no activity at pH 4.0 and pH 9.0	463	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	6.0 - 8.0
40% activity at pH 8.0, no activity at pH 4.0 and pH 9.0	464	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	6.0 - 8.0
more than 50% of maximal activity at pH 5.0 and at pH 7.0	475	https://www.ncbi.nlm.nih.gov/pubmed/?term=8467959	5.0 - 7.7
more than 50% of maximal activity at pH 5.0 and at pH 7.0	476	https://www.ncbi.nlm.nih.gov/pubmed/?term=8467959	5.0 - 7.7
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	503	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	503	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	504	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	504	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	505	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	505	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	506	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	506	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	507	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	507	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
pH 5-7: sodium citrate-phosphate buffer, pH 5-8: phosphate buffer, pH 7-10: Tris-HCl buffer	508	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	5.0 - 10.0
the mutant enzyme shows higher activity at pH 9.0 than the wild-type enzyme	508	https://www.brenda-enzymes.org/literature.php?r=655370	6.5 - 9.0
	519	https://www.ncbi.nlm.nih.gov/pubmed/?term=24908422	8.0
	520	https://www.ncbi.nlm.nih.gov/pubmed/?term=24908422	8.0
	521	https://www.ncbi.nlm.nih.gov/pubmed/?term=24908422	8.0
	522	https://www.ncbi.nlm.nih.gov/pubmed/?term=24908422	8.0
more than 80% of maximum activity	524	https://www.ncbi.nlm.nih.gov/pubmed/?term=18027102	4.5 - 7.0
more than 80% of maximum activity	525	https://www.ncbi.nlm.nih.gov/pubmed/?term=18027102	4.5 - 7.0
pH 5.0: about 80% of maximal activity, pH 8.0: about 65% of maximal activity	591	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	5.0 - 8.0
pH 5.0: about 80% of maximal activity, pH 8.0: about 65% of maximal activity	592	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	5.0 - 8.0
pH 5.0: about 80% of maximal activity, pH 8.0: about 65% of maximal activity	593	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	5.0 - 8.0
pH 5.0: about 80% of maximal activity, pH 8.0: about 65% of maximal activity	594	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	5.0 - 8.0
pH 1.0: about 75% of maximal activity, pH 7.0: about 40% of maximal activity	629	https://www.ncbi.nlm.nih.gov/pubmed/?term=8987553	1.0 - 7.0
enzyme assay range, over 50% of maximal activity at pH 5.0 and pH 7.5	643	https://www.ncbi.nlm.nih.gov/pubmed/?term=19884762	3.0 - 11.0
	646	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
	647	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
	648	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
	649	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
	650	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
	651	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	5.0 - 8.0
about 45% of maximum activity	741	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	741	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	742	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	742	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	743	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	743	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	744	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	744	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	745	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	745	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	746	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	746	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
about 45% of maximum activity	747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	6.0
about 60% of maximum activity	747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	9.0
more than 75% of maximal activity at pH 3.5 and at pH 5.5	748	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	748	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	749	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	749	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	750	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	750	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	751	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	751	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	752	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	752	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	753	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	753	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
more than 75% of maximal activity at pH 3.5 and at pH 5.5	754	https://www.brenda-enzymes.org/literature.php?r=171637	3.5 - 5.5
more than 70% of maximum activity within this range	754	https://www.brenda-enzymes.org/literature.php?r=663671	4.5 - 6.5
pH 5.0: about 45% of maximal activity, pH 8.0: about 55% of maximal activity, pH 10.0: about 60% of maximal activity, pH 11.0: about 45% of maximal activity	784	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	5.0 - 11.0
pH 5.0: about 45% of maximal activity, pH 8.0: about 55% of maximal activity, pH 10.0: about 60% of maximal activity, pH 11.0: about 45% of maximal activity	785	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	5.0 - 11.0
pH 5.0: about 45% of maximal activity, pH 8.0: about 55% of maximal activity, pH 10.0: about 60% of maximal activity, pH 11.0: about 45% of maximal activity	786	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	5.0 - 11.0
pH 5.0: about 45% of maximal activity, pH 8.0: about 55% of maximal activity, pH 10.0: about 60% of maximal activity, pH 11.0: about 45% of maximal activity	787	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	5.0 - 11.0
pH 5.0: about 45% of maximal activity, pH 8.0: about 55% of maximal activity, pH 10.0: about 60% of maximal activity, pH 11.0: about 45% of maximal activity	788	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	5.0 - 11.0
activity range	890	https://www.ncbi.nlm.nih.gov/pubmed/?term=19809242	6.0 - 12.0
maintains relative activity over 50%	915	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	2.5 - 5.0
maintains relative activity over 50%	916	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	2.5 - 5.0
more than 90% of maximum activity	952	https://www.ncbi.nlm.nih.gov/pubmed/?term=26387816	5.0 - 8.0
50% of maximum activity	959	https://www.ncbi.nlm.nih.gov/pubmed/?term=25951846	9.0
50% of maximum activity	960	https://www.ncbi.nlm.nih.gov/pubmed/?term=25951846	9.0
50% of maximum activity	961	https://www.ncbi.nlm.nih.gov/pubmed/?term=25951846	9.0
50% of maximum activity	962	https://www.ncbi.nlm.nih.gov/pubmed/?term=25951846	9.0
more than 80% of maximum activity	979	https://www.ncbi.nlm.nih.gov/pubmed/?term=27240670	6.5 - 10.0
more than 80% of maximum activity	980	https://www.ncbi.nlm.nih.gov/pubmed/?term=27240670	6.5 - 10.0
	1027	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1028	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1029	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1030	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1031	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1032	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1033	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1034	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1035	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1036	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
	1037	https://www.ncbi.nlm.nih.gov/pubmed/?term=18415096	5.0 - 6.0
60% of maximal activity at pH 6.0 and pH 8.0, pH profile, recombinant enzyme, overview	1038	https://www.ncbi.nlm.nih.gov/pubmed/?term=19838860	2.0 - 12.0
activity range, correlation with temperature, overview	1091	https://www.brenda-enzymes.org/literature.php?r=718337	4.0 - 11.0
activity range	1121	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1121	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1122	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1122	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1123	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1123	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1124	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1124	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1125	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1125	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1126	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1126	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range	1127	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	5.0 - 11.0
70% of maximal activity at pH 6.5, 85% at pH 7.5	1127	https://www.ncbi.nlm.nih.gov/pubmed/?term=100039262	6.5 - 7.5
activity range, profile, overview	1130	https://www.ncbi.nlm.nih.gov/pubmed/?term=20382811	5.5 - 12.0
	1149	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1150	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1151	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1152	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1153	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1154	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
	1155	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	4.0 - 8.0
more than 80% of maximum activity within this range	1158	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
more than 80% of maximum activity within this range	1159	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
more than 80% of maximum activity within this range	1160	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
more than 80% of maximum activity within this range	1161	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
more than 80% of maximum activity within this range	1162	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
more than 80% of maximum activity within this range	1163	https://www.ncbi.nlm.nih.gov/pubmed/?term=16473771	2.0 - 10.0
retains more than 80% of the original activity	1163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18499053	3.0 - 10.0
50% of maximal activity at pH 3.5 to pH 5.5	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	2.6 - 7.6
displays over 50% activity in the pH range of 4.5 to 6.5	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	4.5 - 6.5
displays over 50% activity, around 30% of activity still at pH 7.3	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=18384043	4.5 - 6.5
50% of maximal activity at pH 3.5 to pH 5.5	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	2.6 - 7.6
displays over 50% activity in the pH range of 4.5 to 6.5	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	4.5 - 6.5
displays over 50% activity, around 30% of activity still at pH 7.3	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=18384043	4.5 - 6.5
50% of maximal activity at pH 3.5 to pH 5.5	1174	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	2.6 - 7.6
displays over 50% activity in the pH range of 4.5 to 6.5	1174	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	4.5 - 6.5
displays over 50% activity, around 30% of activity still at pH 7.3	1174	https://www.ncbi.nlm.nih.gov/pubmed/?term=18384043	4.5 - 6.5
	1175	https://www.brenda-enzymes.org/literature.php?r=739567	2.0 - 4.0
	1176	https://www.brenda-enzymes.org/literature.php?r=739567	2.0 - 4.0
activity range	1179	https://www.brenda-enzymes.org/literature.php?r=718338	2.0 - 9.0
activity range	1180	https://www.brenda-enzymes.org/literature.php?r=718338	2.0 - 9.0
activity range, 80% of maximal activity by xylanase I at pH 1.6 and pH 3.0, inactive at pH 7.0, profile, overview	1194	https://www.ncbi.nlm.nih.gov/pubmed/?term=19680819	1.5 - 6.5
activity range, 60% of maximal activity by xylanase II at pH 3.5 and pH 7.0, 25% at pH 2.5, profile, overview	1194	https://www.ncbi.nlm.nih.gov/pubmed/?term=19680819	2.5 - 7.5
activity range, 80% of maximal activity by xylanase I at pH 1.6 and pH 3.0, inactive at pH 7.0, profile, overview	1195	https://www.ncbi.nlm.nih.gov/pubmed/?term=19680819	1.5 - 6.5
activity range, 60% of maximal activity by xylanase II at pH 3.5 and pH 7.0, 25% at pH 2.5, profile, overview	1195	https://www.ncbi.nlm.nih.gov/pubmed/?term=19680819	2.5 - 7.5
activity range	1329	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	4.0 - 8.5
	1329	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	5.0 - 6.5
activity range	1330	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	4.0 - 8.5
	1330	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	5.0 - 6.5
activity range	1331	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	4.0 - 8.5
	1331	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	5.0 - 6.5
activity range, profile, overview	1385	https://www.ncbi.nlm.nih.gov/pubmed/?term=21979072	5.0 - 10.0
70% of maximum activity	1404	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1405	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1406	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1407	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1408	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1409	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1410	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
70% of maximum activity	1411	https://www.ncbi.nlm.nih.gov/pubmed/?term=23410928	7.0
more than 70% of maximal activity at pH 6.0 and at 10.5	1446	https://www.ncbi.nlm.nih.gov/pubmed/?term=10736002	7.5 - 9.2
40% of maximum activity	1467	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	4.0
40% of maximum activity	1468	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	4.0
40% of maximum activity	1469	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	4.0
40% of maximum activity	1470	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	4.0
over 80% of the peak activity	1484	https://www.ncbi.nlm.nih.gov/pubmed/?term=18388456	6.5 - 8.5
over 80% of the peak activity	1485	https://www.ncbi.nlm.nih.gov/pubmed/?term=18388456	6.5 - 8.5
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1497	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1497	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1498	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1498	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1499	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1499	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1500	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1500	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1501	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1501	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1502	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1502	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1503	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1503	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1504	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1504	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1505	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1505	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1506	https://www.brenda-enzymes.org/literature.php?r=171608	4.5 - 7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1506	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	5.0 - 7.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1537	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1538	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1539	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1540	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1541	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1542	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1543	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1544	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1545	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1546	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	4.0 - 12.0
over 60% of maximal activity within this range, recombinant enzyme	1563	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412576	5.5 - 7.5
activity range, over 85% of its maximum activity at a pH range of pH 5.0 to pH 6.5	1567	https://www.brenda-enzymes.org/literature.php?r=709555	4.5 - 10.5
native enzyme, activity range, profile, overview	1570	https://www.brenda-enzymes.org/literature.php?r=707809	3.0 - 9.0
native enzyme, activity range, profile, overview	1571	https://www.brenda-enzymes.org/literature.php?r=707809	3.0 - 9.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1584	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	3.5 - 5.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1585	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	3.5 - 5.0
	1617	https://www.ncbi.nlm.nih.gov/pubmed/?term=15450181	2.5 - 4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1617	https://www.ncbi.nlm.nih.gov/pubmed/?term=17216454	4.5 - 6.5
	1618	https://www.ncbi.nlm.nih.gov/pubmed/?term=15450181	2.5 - 4.5
