Commentary	Ref	Literature(PubmedID)	value
hexadecanal as substrate	1128	3084464	211.0
liver enzyme	1129	6416297	5.9
brain enzyme	1129	6416297	6.0
	1129	744352	6.53
	1129	2500152	6.84
high-Km aldehyde reductase from brain	1129	6798966	9.59
	1129	6416297	11.02
	1129	6343086	20.0
p-nitrobenzaldehyde as substrate	1129	3084464	20.0
hexadecanal as substrate	1129	3084464	211.0
liver enzyme	1130	6416297	5.9
brain enzyme	1130	6416297	6.0
	1130	744352	6.53
	1130	2500152	6.84
high-Km aldehyde reductase from brain	1130	6798966	9.59
	1130	6416297	11.02
	1130	6343086	20.0
p-nitrobenzaldehyde as substrate	1130	3084464	20.0
hexadecanal as substrate	1130	3084464	211.0
liver enzyme	1131	6416297	5.9
brain enzyme	1131	6416297	6.0
	1131	744352	6.53
	1131	2500152	6.84
high-Km aldehyde reductase from brain	1131	6798966	9.59
	1131	6416297	11.02
	1131	6343086	20.0
p-nitrobenzaldehyde as substrate	1131	3084464	20.0
hexadecanal as substrate	1131	3084464	211.0
liver enzyme	1132	6416297	5.9
brain enzyme	1132	6416297	6.0
	1132	744352	6.53
	1132	2500152	6.84
high-Km aldehyde reductase from brain	1132	6798966	9.59
	1132	6416297	11.02
	1132	6343086	20.0
p-nitrobenzaldehyde as substrate	1132	3084464	20.0
hexadecanal as substrate	1132	3084464	211.0
with 4-methoxybenzaldehyde as substrate	1162	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1162	19577617	0.58
with acetaldehyde as substrate	1162	19577617	0.9
with trans-2-nonenaldehyde as substrate	1162	19577617	0.99
	1162	744352	1.09
with cinnamic aldehyde as substrate	1162	19577617	1.28
with benzoic aldehyde as substrate	1162	19577617	1.31
with octanaldehyde as substrate	1162	19577617	3.63
with heptanaldehyde as substrate	1162	19577617	3.73
with phenylacetaldehyde as substrate	1162	19577617	3.97
with with furan-2-carbaldehyde as substrate	1162	19577617	4.19
with valeraldehyde as substrate	1162	19577617	4.99
with butyraldehyde as substrate	1162	19577617	6.34
with propionaldehyde as substrate	1162	19577617	6.41
with hexanaldehyde as substrate	1162	19577617	7.67
	1162	9327572	61.6
pH 7.0, 25캜	1162	11742541	90.0
25캜, pH 7.0	1162	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1163	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1163	19577617	0.58
with acetaldehyde as substrate	1163	19577617	0.9
with trans-2-nonenaldehyde as substrate	1163	19577617	0.99
	1163	744352	1.09
with cinnamic aldehyde as substrate	1163	19577617	1.28
with benzoic aldehyde as substrate	1163	19577617	1.31
with octanaldehyde as substrate	1163	19577617	3.63
with heptanaldehyde as substrate	1163	19577617	3.73
with phenylacetaldehyde as substrate	1163	19577617	3.97
with with furan-2-carbaldehyde as substrate	1163	19577617	4.19
with valeraldehyde as substrate	1163	19577617	4.99
with butyraldehyde as substrate	1163	19577617	6.34
with propionaldehyde as substrate	1163	19577617	6.41
with hexanaldehyde as substrate	1163	19577617	7.67
	1163	9327572	61.6
pH 7.0, 25캜	1163	11742541	90.0
25캜, pH 7.0	1163	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1164	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1164	19577617	0.58
with acetaldehyde as substrate	1164	19577617	0.9
with trans-2-nonenaldehyde as substrate	1164	19577617	0.99
	1164	744352	1.09
with cinnamic aldehyde as substrate	1164	19577617	1.28
with benzoic aldehyde as substrate	1164	19577617	1.31
with octanaldehyde as substrate	1164	19577617	3.63
with heptanaldehyde as substrate	1164	19577617	3.73
with phenylacetaldehyde as substrate	1164	19577617	3.97
with with furan-2-carbaldehyde as substrate	1164	19577617	4.19
with valeraldehyde as substrate	1164	19577617	4.99
with butyraldehyde as substrate	1164	19577617	6.34
with propionaldehyde as substrate	1164	19577617	6.41
with hexanaldehyde as substrate	1164	19577617	7.67
	1164	9327572	61.6
pH 7.0, 25캜	1164	11742541	90.0
25캜, pH 7.0	1164	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1165	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1165	19577617	0.58
with acetaldehyde as substrate	1165	19577617	0.9
with trans-2-nonenaldehyde as substrate	1165	19577617	0.99
	1165	744352	1.09
with cinnamic aldehyde as substrate	1165	19577617	1.28
with benzoic aldehyde as substrate	1165	19577617	1.31
with octanaldehyde as substrate	1165	19577617	3.63
with heptanaldehyde as substrate	1165	19577617	3.73
with phenylacetaldehyde as substrate	1165	19577617	3.97
with with furan-2-carbaldehyde as substrate	1165	19577617	4.19
with valeraldehyde as substrate	1165	19577617	4.99
with butyraldehyde as substrate	1165	19577617	6.34
with propionaldehyde as substrate	1165	19577617	6.41
with hexanaldehyde as substrate	1165	19577617	7.67
	1165	9327572	61.6
pH 7.0, 25캜	1165	11742541	90.0
25캜, pH 7.0	1165	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1166	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1166	19577617	0.58
with acetaldehyde as substrate	1166	19577617	0.9
with trans-2-nonenaldehyde as substrate	1166	19577617	0.99
	1166	744352	1.09
with cinnamic aldehyde as substrate	1166	19577617	1.28
with benzoic aldehyde as substrate	1166	19577617	1.31
with octanaldehyde as substrate	1166	19577617	3.63
with heptanaldehyde as substrate	1166	19577617	3.73
with phenylacetaldehyde as substrate	1166	19577617	3.97
with with furan-2-carbaldehyde as substrate	1166	19577617	4.19
with valeraldehyde as substrate	1166	19577617	4.99
with butyraldehyde as substrate	1166	19577617	6.34
with propionaldehyde as substrate	1166	19577617	6.41
with hexanaldehyde as substrate	1166	19577617	7.67
	1166	9327572	61.6
pH 7.0, 25캜	1166	11742541	90.0
25캜, pH 7.0	1166	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1167	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1167	19577617	0.58
with acetaldehyde as substrate	1167	19577617	0.9
with trans-2-nonenaldehyde as substrate	1167	19577617	0.99
	1167	744352	1.09
with cinnamic aldehyde as substrate	1167	19577617	1.28
with benzoic aldehyde as substrate	1167	19577617	1.31
with octanaldehyde as substrate	1167	19577617	3.63
with heptanaldehyde as substrate	1167	19577617	3.73
with phenylacetaldehyde as substrate	1167	19577617	3.97
with with furan-2-carbaldehyde as substrate	1167	19577617	4.19
with valeraldehyde as substrate	1167	19577617	4.99
with butyraldehyde as substrate	1167	19577617	6.34
with propionaldehyde as substrate	1167	19577617	6.41
with hexanaldehyde as substrate	1167	19577617	7.67
	1167	9327572	61.6
pH 7.0, 25캜	1167	11742541	90.0
25캜, pH 7.0	1167	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1168	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1168	19577617	0.58
with acetaldehyde as substrate	1168	19577617	0.9
with trans-2-nonenaldehyde as substrate	1168	19577617	0.99
	1168	744352	1.09
with cinnamic aldehyde as substrate	1168	19577617	1.28
with benzoic aldehyde as substrate	1168	19577617	1.31
with octanaldehyde as substrate	1168	19577617	3.63
with heptanaldehyde as substrate	1168	19577617	3.73
with phenylacetaldehyde as substrate	1168	19577617	3.97
with with furan-2-carbaldehyde as substrate	1168	19577617	4.19
with valeraldehyde as substrate	1168	19577617	4.99
with butyraldehyde as substrate	1168	19577617	6.34
with propionaldehyde as substrate	1168	19577617	6.41
with hexanaldehyde as substrate	1168	19577617	7.67
	1168	9327572	61.6
pH 7.0, 25캜	1168	11742541	90.0
25캜, pH 7.0	1168	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1169	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1169	19577617	0.58
with acetaldehyde as substrate	1169	19577617	0.9
with trans-2-nonenaldehyde as substrate	1169	19577617	0.99
	1169	744352	1.09
with cinnamic aldehyde as substrate	1169	19577617	1.28
with benzoic aldehyde as substrate	1169	19577617	1.31
with octanaldehyde as substrate	1169	19577617	3.63
with heptanaldehyde as substrate	1169	19577617	3.73
with phenylacetaldehyde as substrate	1169	19577617	3.97
with with furan-2-carbaldehyde as substrate	1169	19577617	4.19
with valeraldehyde as substrate	1169	19577617	4.99
with butyraldehyde as substrate	1169	19577617	6.34
with propionaldehyde as substrate	1169	19577617	6.41
with hexanaldehyde as substrate	1169	19577617	7.67
	1169	9327572	61.6
pH 7.0, 25캜	1169	11742541	90.0
25캜, pH 7.0	1169	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1170	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1170	19577617	0.58
with acetaldehyde as substrate	1170	19577617	0.9
with trans-2-nonenaldehyde as substrate	1170	19577617	0.99
	1170	744352	1.09
with cinnamic aldehyde as substrate	1170	19577617	1.28
with benzoic aldehyde as substrate	1170	19577617	1.31
with octanaldehyde as substrate	1170	19577617	3.63
with heptanaldehyde as substrate	1170	19577617	3.73
with phenylacetaldehyde as substrate	1170	19577617	3.97
with with furan-2-carbaldehyde as substrate	1170	19577617	4.19
with valeraldehyde as substrate	1170	19577617	4.99
with butyraldehyde as substrate	1170	19577617	6.34
with propionaldehyde as substrate	1170	19577617	6.41
with hexanaldehyde as substrate	1170	19577617	7.67
	1170	9327572	61.6
pH 7.0, 25캜	1170	11742541	90.0
25캜, pH 7.0	1170	11742541	183.0
with 4-methoxybenzaldehyde as substrate	1171	19577617	0.27
with 5-(hydroxymethyl)furan-2-carbaldehyde as substrate	1171	19577617	0.58
with acetaldehyde as substrate	1171	19577617	0.9
with trans-2-nonenaldehyde as substrate	1171	19577617	0.99
	1171	744352	1.09
with cinnamic aldehyde as substrate	1171	19577617	1.28
with benzoic aldehyde as substrate	1171	19577617	1.31
with octanaldehyde as substrate	1171	19577617	3.63
with heptanaldehyde as substrate	1171	19577617	3.73
with phenylacetaldehyde as substrate	1171	19577617	3.97
with with furan-2-carbaldehyde as substrate	1171	19577617	4.19
with valeraldehyde as substrate	1171	19577617	4.99
with butyraldehyde as substrate	1171	19577617	6.34
with propionaldehyde as substrate	1171	19577617	6.41
with hexanaldehyde as substrate	1171	19577617	7.67
	1171	9327572	61.6
pH 7.0, 25캜	1171	11742541	90.0
25캜, pH 7.0	1171	11742541	183.0
substrate formaldehyde, cofactor NADH, pH 7.2, 30캜	1201	23912116	1.11
substrate formaldehyde, cofactor NADPH, pH 7.2, 30캜	1201	23912116	1.27
substrate acetaldehyde, cofactor NADPH, pH 7.2, 30캜	1201	23912116	12.22
substrate acetaldehyde, cofactor NADH, pH 7.2, 30캜	1201	23912116	15.56
substrate formaldehyde, cofactor NADH, pH 7.2, 30캜	1202	23912116	1.11
substrate formaldehyde, cofactor NADPH, pH 7.2, 30캜	1202	23912116	1.27
substrate acetaldehyde, cofactor NADPH, pH 7.2, 30캜	1202	23912116	12.22
substrate acetaldehyde, cofactor NADH, pH 7.2, 30캜	1202	23912116	15.56
activity of ALR in Escherichia coli M15, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1256	15703875	0.19
activiy of ALR in Sporobolomyces salmonicolor, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1256	15703875	0.42
activity of ALR in Escherichia coli M15, the enzyme activity is fifteen times higher than thatof Sporobolomyces salmonicolor ZJUB 105	1256	16109633	6.48
activiy of ALR in Eschericher coli M15 with the plasmid pQE30-alr0307, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1256	15703875	6.57
	1256	0	81.7
activity of ALR in Escherichia coli M15, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1257	15703875	0.19
activiy of ALR in Sporobolomyces salmonicolor, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1257	15703875	0.42
activity of ALR in Escherichia coli M15, the enzyme activity is fifteen times higher than thatof Sporobolomyces salmonicolor ZJUB 105	1257	16109633	6.48
activiy of ALR in Eschericher coli M15 with the plasmid pQE30-alr0307, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1257	15703875	6.57
	1257	0	81.7
activity of ALR in Escherichia coli M15, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1258	15703875	0.19
activiy of ALR in Sporobolomyces salmonicolor, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1258	15703875	0.42
activity of ALR in Escherichia coli M15, the enzyme activity is fifteen times higher than thatof Sporobolomyces salmonicolor ZJUB 105	1258	16109633	6.48
activiy of ALR in Eschericher coli M15 with the plasmid pQE30-alr0307, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1258	15703875	6.57
	1258	0	81.7
activity of ALR in Escherichia coli M15, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1259	15703875	0.19
activiy of ALR in Sporobolomyces salmonicolor, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1259	15703875	0.42
activity of ALR in Escherichia coli M15, the enzyme activity is fifteen times higher than thatof Sporobolomyces salmonicolor ZJUB 105	1259	16109633	6.48
activiy of ALR in Eschericher coli M15 with the plasmid pQE30-alr0307, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1259	15703875	6.57
	1259	0	81.7
activity of ALR in Escherichia coli M15, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1260	15703875	0.19
activiy of ALR in Sporobolomyces salmonicolor, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1260	15703875	0.42
activity of ALR in Escherichia coli M15, the enzyme activity is fifteen times higher than thatof Sporobolomyces salmonicolor ZJUB 105	1260	16109633	6.48
activiy of ALR in Eschericher coli M15 with the plasmid pQE30-alr0307, pH 6.5, assay mixture including potassium phosphate buffer, NADPH and p-nitrobenzaldehyde	1260	15703875	6.57
	1260	0	81.7
low-Km reductase	1293	4146452	0.008
high-Km reductase	1293	4146452	0.34
	1293	744352	1.07
	1293	235531	1.7
	1293	6819141	2.5
pyridine 3-aldehyde as substrate	1293	6819141	4.8
	1293	4402936	17.1
	1293	3514645	18.8
	1293	7016111	21.0
	1293	6989609	35.0
low-Km reductase	1294	4146452	0.008
high-Km reductase	1294	4146452	0.34
	1294	744352	1.07
	1294	235531	1.7
	1294	6819141	2.5
pyridine 3-aldehyde as substrate	1294	6819141	4.8
	1294	4402936	17.1
	1294	3514645	18.8
	1294	7016111	21.0
	1294	6989609	35.0
low-Km reductase	1295	4146452	0.008
high-Km reductase	1295	4146452	0.34
	1295	744352	1.07
	1295	235531	1.7
	1295	6819141	2.5
pyridine 3-aldehyde as substrate	1295	6819141	4.8
	1295	4402936	17.1
	1295	3514645	18.8
	1295	7016111	21.0
	1295	6989609	35.0
low-Km reductase	1296	4146452	0.008
high-Km reductase	1296	4146452	0.34
	1296	744352	1.07
	1296	235531	1.7
	1296	6819141	2.5
pyridine 3-aldehyde as substrate	1296	6819141	4.8
	1296	4402936	17.1
	1296	3514645	18.8
	1296	7016111	21.0
	1296	6989609	35.0
low-Km reductase	1297	4146452	0.008
high-Km reductase	1297	4146452	0.34
	1297	744352	1.07
	1297	235531	1.7
	1297	6819141	2.5
pyridine 3-aldehyde as substrate	1297	6819141	4.8
	1297	4402936	17.1
	1297	3514645	18.8
	1297	7016111	21.0
	1297	6989609	35.0
low-Km reductase	1298	4146452	0.008
high-Km reductase	1298	4146452	0.34
	1298	744352	1.07
	1298	235531	1.7
	1298	6819141	2.5
pyridine 3-aldehyde as substrate	1298	6819141	4.8
	1298	4402936	17.1
	1298	3514645	18.8
	1298	7016111	21.0
	1298	6989609	35.0
low-Km reductase	1299	4146452	0.008
high-Km reductase	1299	4146452	0.34
	1299	744352	1.07
	1299	235531	1.7
	1299	6819141	2.5
pyridine 3-aldehyde as substrate	1299	6819141	4.8
	1299	4402936	17.1
	1299	3514645	18.8
	1299	7016111	21.0
	1299	6989609	35.0
low-Km reductase	1300	4146452	0.008
high-Km reductase	1300	4146452	0.34
	1300	744352	1.07
	1300	235531	1.7
	1300	6819141	2.5
pyridine 3-aldehyde as substrate	1300	6819141	4.8
	1300	4402936	17.1
	1300	3514645	18.8
	1300	7016111	21.0
	1300	6989609	35.0
2� Adh	1344	8068002	69.0
1� Adh	1344	8068002	140.0
2� Adh	1345	8068002	69.0
1� Adh	1345	8068002	140.0
2� Adh	1346	8068002	69.0
1� Adh	1346	8068002	140.0
native enzyme	1355	10491136	6.66
recombinant enzyme	1355	10491136	24.0
	1357	8135516	31.1
	1358	8135516	31.1
	1364	9209068	3.2
native enzyme from cell-free extract, in 100 mM EPPS buffer (pH 8.8)	1364	19115036	5.6
recombinant enzyme from cell-free extract, in 100 mM EPPS buffer (pH 8.8)	1364	19115036	6.8
recombinant enzyme after 7.8fold purification, in 100 mM EPPS buffer (pH 8.8)	1364	19115036	52.8
native enzyme after 10.1fold purification, in 100 mM EPPS buffer (pH 8.8)	1364	19115036	57.0
	1408	2663637	2.25
	1409	2663637	2.25
	1410	2663637	2.25
	1411	2663637	2.25
	1412	2663637	2.25
891 nkat/mg	1435	9952458	-999.0
891 nkat/mg	1436	9952458	-999.0
substrate formaldehyde, cofactor NADH, pH 7.2, 30캜	1477	23912116	1.11
substrate formaldehyde, cofactor NADPH, pH 7.2, 30캜	1477	23912116	1.27
substrate acetaldehyde, cofactor NADPH, pH 7.2, 30캜	1477	23912116	12.22
substrate acetaldehyde, cofactor NADH, pH 7.2, 30캜	1477	23912116	15.56
substrate formaldehyde, cofactor NADH, pH 7.2, 30캜	1479	23912116	1.11
substrate formaldehyde, cofactor NADPH, pH 7.2, 30캜	1479	23912116	1.27
substrate acetaldehyde, cofactor NADPH, pH 7.2, 30캜	1479	23912116	12.22
substrate acetaldehyde, cofactor NADH, pH 7.2, 30캜	1479	23912116	15.56
	1484	9209068	3.2
native enzyme from cell-free extract, in 100 mM EPPS buffer (pH 8.8)	1484	19115036	5.6
recombinant enzyme from cell-free extract, in 100 mM EPPS buffer (pH 8.8)	1484	19115036	6.8
recombinant enzyme after 7.8fold purification, in 100 mM EPPS buffer (pH 8.8)	1484	19115036	52.8
native enzyme after 10.1fold purification, in 100 mM EPPS buffer (pH 8.8)	1484	19115036	57.0
mutant enzyme N86D/R213I, using 2-pentanol as substrate, at 30캜	1492	18452026	0.06
mutant enzyme N86D/R213I, using 2-propanol as substrate, at 30캜; mutant enzyme N86D/R213I, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	0.07
mutant enzyme K209T, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.08
mutant enzyme N86D/R213I, using 2-butanol as substrate, at 30캜; wild type enzyme, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.09
wild type enzyme, using 2-propanol as substrate, at 30캜	1492	18452026	0.11
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using 2-hexadione as substrate, at 30캜; mutant enzyme N86D/R213I, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.12
mutant enzyme V66A/L176P/Y229H, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.14
mutant enzyme K209T, using 2-propanol as substrate, at 30캜	1492	18452026	0.15
wild type enzyme, using 2-butanol as substrate, at 30캜	1492	18452026	0.16
mutant enzyme T153A, using 2-propanol as substrate, at 30캜	1492	18452026	0.17
mutant enzyme T153A, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.18
mutant enzyme V66A/L176P/Y229H, using 2-propanol as substrate, at 30캜	1492	18452026	0.19
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using 2-propanol as substrate, at 30캜; mutant enzyme L176P, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.2
mutant enzyme T153A, using 2-butanol as substrate, at 30캜	1492	18452026	0.24
mutant enzyme V66A/L176P/Y229H, using 2-butanol as substrate, at 30캜	1492	18452026	0.33
mutant enzyme K209T, using 2-butanol as substrate, at 30캜	1492	18452026	0.35
mutant enzyme L176P, using 2-propanol as substrate, at 30캜	1492	18452026	0.43
mutant enzyme L176P, using 2-butanol as substrate, at 30캜	1492	18452026	0.57
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using 2-butanol as substrate, at 30캜	1492	18452026	0.6
mutant enzyme K209T, using 2-pentanol as substrate, at 30캜	1492	18452026	0.65
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	0.71
mutant enzyme L176P, using 2-pentanol as substrate, at 30캜; wild type enzyme, using pyruvaldehyde as substrate, at 30캜	1492	18452026	0.73
mutant enzyme N86D/R213I, using pyruvaldehyde as substrate, at 30캜	1492	18452026	0.78
mutant enzyme T153A, using 2-pentanol as substrate, at 30캜	1492	18452026	0.86
wild type enzyme, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	0.91
mutant enzyme R11L/A180V, using 2-hexanedione as substrate, at 30캜	1492	18452026	0.95
mutant enzyme L176P, using pyruvaldehyde as substrate, at 30캜	1492	18452026	1.07
mutant enzyme V66A/L176P/Y229H, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	1.09
mutant enzyme K209T, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	1.1
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using 2-pentanol as substrate, at 30캜; mutant enzyme R11L/A180V, using 2-propanol as substrate, at 30캜	1492	18452026	1.11
mutant enzyme K209T, using pyruvaldehyde as substrate, at 30캜	1492	18452026	1.12
mutant enzyme V66A/L176P/Y229H, using pyruvaldehyde as substrate, at 30캜	1492	18452026	1.22
mutant enzyme L176P, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	1.24
mutant enzyme V66A/L176P/Y229H, using 2-pentanol as substrate, at 30캜	1492	18452026	1.3
mutant enzyme T153A, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	1.31
wild type enzyme, using 2-pentanol as substrate, at 30캜	1492	18452026	1.47
mutant enzyme R11L/A180V, using 2-butanol as substrate, at 30캜	1492	18452026	1.98
mutant enzyme T153A, using pyruvaldehyde as substrate, at 30캜	1492	18452026	3.0
mutant enzyme R11L/A180V, using (2S,5S)-hexanediol as substrate, at 30캜	1492	18452026	3.23
mutant enzyme A18P/K40N/Q165H/D182H/E202G/R219M, using pyruvaldehyde as substrate, at 30캜	1492	18452026	3.37
mutant enzyme R11L/A180V, using 2-pentanol as substrate, at 30캜	1492	18452026	3.47
mutant enzyme R11L/A180V, using pyruvaldehyde as substrate, at 30캜	1492	18452026	7.97
80캜, pH not specified in the publication	1492	9973342	72.3
liver enzyme	1493	6416297	5.9
brain enzyme	1493	6416297	6.0
	1493	744352	6.53
	1493	2500152	6.84
high-Km aldehyde reductase from brain	1493	6798966	9.59
	1493	6416297	11.02
	1493	6343086	20.0
p-nitrobenzaldehyde as substrate	1493	3084464	20.0
hexadecanal as substrate	1493	3084464	211.0
	1497	744352	2.47
aldehyde reductase I	1497	6753936	2.47
pure aldehyde reductase	1497	16919	14.3
	1497	16919	15.7
aldehyde reductase II	1497	6753936	29.62
low-Km reductase	1501	4146452	0.008
high-Km reductase	1501	4146452	0.34
	1501	744352	1.07
	1501	235531	1.7
	1501	6819141	2.5
pyridine 3-aldehyde as substrate	1501	6819141	4.8
	1501	4402936	17.1
	1501	3514645	18.8
	1501	7016111	21.0
	1501	6989609	35.0
liver enzyme	1502	6416297	5.9
brain enzyme	1502	6416297	6.0
	1502	744352	6.53
	1502	2500152	6.84
high-Km aldehyde reductase from brain	1502	6798966	9.59
	1502	6416297	11.02
	1502	6343086	20.0
p-nitrobenzaldehyde as substrate	1502	3084464	20.0
hexadecanal as substrate	1502	3084464	211.0
10fold higher enzymatic activity observed in kidney compared with other tissues, enzyme activity depends on the human&acute;s age; 10fold higher enzymatic activity observed in kindney compare with other tissues, enzyme activity depends on the animal�?s age, activity approaches a plateau by day 35 and does not differ between male and female mice	1510	15769935	-999.0
