Commentary	Substrate	Ref	Literature(PubmedID)	value
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	phenylacetaldehyde	3401	22584819	333.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	4-chloroacetophenone	3401	22584819	389.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	acetophenone	3401	22584819	392.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	4-chloroacetophenone	3401	22584819	434.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Valeraldehyde	3401	22584819	589.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	acetophenone	3401	22584819	720.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	phenylacetaldehyde	3401	22584819	800.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	4-chloroacetophenone	3401	22584819	1036.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	acetophenone	3401	22584819	1055.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	phenylacetaldehyde	3401	22584819	1063.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Valeraldehyde	3401	22584819	1543.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Capronaldehyde	3401	22584819	1640.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Capronaldehyde	3401	22584819	2264.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Capronaldehyde	3401	22584819	2618.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Valeraldehyde	3402	22584819	264.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	phenylacetaldehyde	3402	22584819	333.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	4-chloroacetophenone	3402	22584819	389.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	acetophenone	3402	22584819	392.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	4-chloroacetophenone	3402	22584819	434.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Valeraldehyde	3402	22584819	589.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	acetophenone	3402	22584819	720.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	phenylacetaldehyde	3402	22584819	800.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	4-chloroacetophenone	3402	22584819	1036.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	acetophenone	3402	22584819	1055.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	phenylacetaldehyde	3402	22584819	1063.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Valeraldehyde	3402	22584819	1543.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Capronaldehyde	3402	22584819	1640.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Capronaldehyde	3402	22584819	2264.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Capronaldehyde	3402	22584819	2618.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Valeraldehyde	3403	22584819	264.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	phenylacetaldehyde	3403	22584819	333.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	4-chloroacetophenone	3403	22584819	389.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	acetophenone	3403	22584819	392.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	4-chloroacetophenone	3403	22584819	434.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Valeraldehyde	3403	22584819	589.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	acetophenone	3403	22584819	720.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	phenylacetaldehyde	3403	22584819	800.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	4-chloroacetophenone	3403	22584819	1036.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	acetophenone	3403	22584819	1055.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	phenylacetaldehyde	3403	22584819	1063.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Valeraldehyde	3403	22584819	1543.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Capronaldehyde	3403	22584819	1640.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Capronaldehyde	3403	22584819	2264.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Capronaldehyde	3403	22584819	2618.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Valeraldehyde	3404	22584819	264.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	phenylacetaldehyde	3404	22584819	333.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	4-chloroacetophenone	3404	22584819	389.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	acetophenone	3404	22584819	392.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	4-chloroacetophenone	3404	22584819	434.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Valeraldehyde	3404	22584819	589.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	acetophenone	3404	22584819	720.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	phenylacetaldehyde	3404	22584819	800.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	4-chloroacetophenone	3404	22584819	1036.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	acetophenone	3404	22584819	1055.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	phenylacetaldehyde	3404	22584819	1063.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Valeraldehyde	3404	22584819	1543.0
pH 6.0, 37°C, recombinant enzyme expressed from Hansenula polymorpha	Capronaldehyde	3404	22584819	1640.0
pH 6.0, 37°C, recombinant enzyme expressed from Arxula adeninivorans	Capronaldehyde	3404	22584819	2264.0
pH 6.0, 37°C, recombinant enzyme expressed from Saccharomyces cerevisiae	Capronaldehyde	3404	22584819	2618.0
pH 7.0, 30°C	Butanal	3475	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3475	28265724	0.018
pH 7.0, 30°C	formaldehyde	3475	28265724	0.034
pH 7.0, 30°C	furfural	3475	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3475	28265724	0.21
pH 7.0, 30°C	Butanal	3476	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3476	28265724	0.018
pH 7.0, 30°C	formaldehyde	3476	28265724	0.034
pH 7.0, 30°C	furfural	3476	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3476	28265724	0.21
pH 7.0, 30°C	Butanal	3477	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3477	28265724	0.018
pH 7.0, 30°C	formaldehyde	3477	28265724	0.034
pH 7.0, 30°C	furfural	3477	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3477	28265724	0.21
pH 7.0, 30°C	Butanal	3478	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3478	28265724	0.018
pH 7.0, 30°C	formaldehyde	3478	28265724	0.034
pH 7.0, 30°C	furfural	3478	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3478	28265724	0.21
pH 7.0, 30°C	Butanal	3479	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3479	28265724	0.018
pH 7.0, 30°C	formaldehyde	3479	28265724	0.034
pH 7.0, 30°C	furfural	3479	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3479	28265724	0.21
pH 7.0, 30°C	Butanal	3480	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3480	28265724	0.018
pH 7.0, 30°C	formaldehyde	3480	28265724	0.034
pH 7.0, 30°C	furfural	3480	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3480	28265724	0.21
pH 7.0, 30°C	Butanal	3481	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3481	28265724	0.018
pH 7.0, 30°C	formaldehyde	3481	28265724	0.034
pH 7.0, 30°C	furfural	3481	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3481	28265724	0.21
pH 7.0, 30°C	Butanal	3482	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3482	28265724	0.018
pH 7.0, 30°C	formaldehyde	3482	28265724	0.034
pH 7.0, 30°C	furfural	3482	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3482	28265724	0.21
pH 7.0, 30°C	Butanal	3483	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3483	28265724	0.018
pH 7.0, 30°C	formaldehyde	3483	28265724	0.034
pH 7.0, 30°C	furfural	3483	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3483	28265724	0.21
pH 7.0, 30°C	Butanal	3484	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	3484	28265724	0.018
pH 7.0, 30°C	formaldehyde	3484	28265724	0.034
pH 7.0, 30°C	furfural	3484	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	3484	28265724	0.21
65°C, pH 5.5	3-methylcyclohexanone	3830	20049620	0.06
65°C, pH 8.0	cis-decahydro-1-naphthol	3830	20049620	0.23
65°C, pH 5.5	1-phenyl-1,2-propanedione	3830	20049620	0.25
65°C, pH 5.0	2,2,2-trifluoroacetophenone	3830	22805786	0.27
65°C, pH 5.0	2',3',4',5',6'-pentafluoroacetophenone	3830	22805786	0.27
65°C, pH 5.5	2,2,2-trifluoroacetophenone	3830	20049620	0.42
65°C, pH 5.5	ethyl benzoylformate	3830	20049620	0.44
65°C, pH 5.0	ethyl benzoylformate	3830	22805786	0.45
65°C, pH 8.0; pH 8.0, 65°C	cycloheptanol	3830	20049620	0.47
65°C, pH 10.5	1-Indanol	3830	22805786	0.71
65°C, pH 5.5	methyl benzoylformate	3830	20049620	0.95
65°C, pH 5.0	1-phenyl-1,2-propanedione	3830	22805786	1.06
65°C, pH 10.5	tetralin-1-ol	3830	22805786	1.13
65°C, pH 10.5	cycloheptanol	3830	22805786	1.37
65°C, pH 5.0	ethyl 3-methyl-2-oxobutyrate	3830	22805786	1.57
65°C, pH 8.0; pH 8.0, 65°C	(S)-alpha-tetralol	3830	20049620	2.0
65°C, pH 8.0; pH 8.0, 65°C	(S)-1-indanol	3830	20049620	2.14
65°C, pH 8.0; pH 8.0, 65°C	(R)-1-indanol	3830	20049620	2.98
65°C, pH 5.5; pH 5.5, 65°C	methyl o-chlorobenzoylformate	3830	20049620	3.3
65°C, pH 5.0	benzil	3830	22805786	3.72
65°C, pH 5.0	2,2-dichloroacetophenone	3830	22805786	5.91
65°C, pH 8.0; pH 8.0, 65°C	NAD+	3830	20049620	8.4
65°C, pH 8.0; pH 8.0, 65°C	(R)-alpha-tetralol	3830	20049620	10.5
65°C, pH 10.5	isoborneol	3830	22805786	20.5
65°C, pH 5.5; pH 5.5, 65°C	isatin	3830	20049620	31.0
65°C, pH 10.5	NAD+	3830	22805786	107.0
65°C, pH 5.5; pH 5.5, 65°C	NADH	3830	20049620	175.0
65°C, pH 5.0	NADH	3830	22805786	655.0
65°C, pH 5.5	3-methylcyclohexanone	3831	20049620	0.06
65°C, pH 8.0	cis-decahydro-1-naphthol	3831	20049620	0.23
65°C, pH 5.5	1-phenyl-1,2-propanedione	3831	20049620	0.25
65°C, pH 5.0	2,2,2-trifluoroacetophenone	3831	22805786	0.27
65°C, pH 5.0	2',3',4',5',6'-pentafluoroacetophenone	3831	22805786	0.27
65°C, pH 5.5	2,2,2-trifluoroacetophenone	3831	20049620	0.42
65°C, pH 5.5	ethyl benzoylformate	3831	20049620	0.44
65°C, pH 5.0	ethyl benzoylformate	3831	22805786	0.45
65°C, pH 8.0; pH 8.0, 65°C	cycloheptanol	3831	20049620	0.47
65°C, pH 10.5	1-Indanol	3831	22805786	0.71
65°C, pH 5.5	methyl benzoylformate	3831	20049620	0.95
65°C, pH 5.0	1-phenyl-1,2-propanedione	3831	22805786	1.06
65°C, pH 10.5	tetralin-1-ol	3831	22805786	1.13
65°C, pH 10.5	cycloheptanol	3831	22805786	1.37
65°C, pH 5.0	ethyl 3-methyl-2-oxobutyrate	3831	22805786	1.57
65°C, pH 8.0; pH 8.0, 65°C	(S)-alpha-tetralol	3831	20049620	2.0
65°C, pH 8.0; pH 8.0, 65°C	(S)-1-indanol	3831	20049620	2.14
65°C, pH 8.0; pH 8.0, 65°C	(R)-1-indanol	3831	20049620	2.98
65°C, pH 5.5; pH 5.5, 65°C	methyl o-chlorobenzoylformate	3831	20049620	3.3
65°C, pH 5.0	benzil	3831	22805786	3.72
65°C, pH 5.0	2,2-dichloroacetophenone	3831	22805786	5.91
65°C, pH 8.0; pH 8.0, 65°C	NAD+	3831	20049620	8.4
65°C, pH 8.0; pH 8.0, 65°C	(R)-alpha-tetralol	3831	20049620	10.5
65°C, pH 10.5	isoborneol	3831	22805786	20.5
65°C, pH 5.5; pH 5.5, 65°C	isatin	3831	20049620	31.0
65°C, pH 10.5	NAD+	3831	22805786	107.0
65°C, pH 5.5; pH 5.5, 65°C	NADH	3831	20049620	175.0
65°C, pH 5.0	NADH	3831	22805786	655.0
65°C, pH 5.5	3-methylcyclohexanone	3832	20049620	0.06
65°C, pH 8.0	cis-decahydro-1-naphthol	3832	20049620	0.23
65°C, pH 5.5	1-phenyl-1,2-propanedione	3832	20049620	0.25
65°C, pH 5.0	2,2,2-trifluoroacetophenone	3832	22805786	0.27
65°C, pH 5.0	2',3',4',5',6'-pentafluoroacetophenone	3832	22805786	0.27
65°C, pH 5.5	2,2,2-trifluoroacetophenone	3832	20049620	0.42
65°C, pH 5.5	ethyl benzoylformate	3832	20049620	0.44
65°C, pH 5.0	ethyl benzoylformate	3832	22805786	0.45
65°C, pH 8.0; pH 8.0, 65°C	cycloheptanol	3832	20049620	0.47
65°C, pH 10.5	1-Indanol	3832	22805786	0.71
65°C, pH 5.5	methyl benzoylformate	3832	20049620	0.95
65°C, pH 5.0	1-phenyl-1,2-propanedione	3832	22805786	1.06
65°C, pH 10.5	tetralin-1-ol	3832	22805786	1.13
65°C, pH 10.5	cycloheptanol	3832	22805786	1.37
65°C, pH 5.0	ethyl 3-methyl-2-oxobutyrate	3832	22805786	1.57
65°C, pH 8.0; pH 8.0, 65°C	(S)-alpha-tetralol	3832	20049620	2.0
65°C, pH 8.0; pH 8.0, 65°C	(S)-1-indanol	3832	20049620	2.14
65°C, pH 8.0; pH 8.0, 65°C	(R)-1-indanol	3832	20049620	2.98
65°C, pH 5.5; pH 5.5, 65°C	methyl o-chlorobenzoylformate	3832	20049620	3.3
65°C, pH 5.0	benzil	3832	22805786	3.72
65°C, pH 5.0	2,2-dichloroacetophenone	3832	22805786	5.91
65°C, pH 8.0; pH 8.0, 65°C	NAD+	3832	20049620	8.4
65°C, pH 8.0; pH 8.0, 65°C	(R)-alpha-tetralol	3832	20049620	10.5
65°C, pH 10.5	isoborneol	3832	22805786	20.5
65°C, pH 5.5; pH 5.5, 65°C	isatin	3832	20049620	31.0
65°C, pH 10.5	NAD+	3832	22805786	107.0
65°C, pH 5.5; pH 5.5, 65°C	NADH	3832	20049620	175.0
65°C, pH 5.0	NADH	3832	22805786	655.0
pH 9.0, 70°C	1-phenylethanol	3960	23354700	0.15
pH 6.0, 70°C	acetoin	3960	23354700	0.45
pH 9.0, 70°C	2,3-Butanediol	3960	23354700	0.71
cosubstrate 1-phenylethanol, pH 9.0, 70°C	NAD+	3960	23354700	117.0
cosubstrate acetoin, pH 6.0, 70°C	NADH	3960	23354700	149.0
cosubstrate acetoin, pH 6.0, 70°C	NADH	3960	23354700	153.0
cosubstrate 1-phenylethanol, pH 9.0, 70°C	NADP+	3960	23354700	159.0
cosubstrate 2,3-butanediol, pH 9.0, 70°C	NAD+	3960	23354700	243.0
cosubstrate 2,3-butanediol, pH 9.0, 70°C	NADP+	3960	23354700	265.0
pH 10.5, 65°C	4-methoxybenzyl alcohol	3995	18456852	0.026
pH 10.5, 65°C	(S)-1-phenylethanol	3995	18456852	0.06
pH 10.5, 65°C	1-Indanone	3995	18456852	0.3
pH 6.0, 65°C	4-methoxybenzaldehyde	3995	18456852	0.7
pH 10.5, 65°C	alpha-tetralone	3995	18456852	1.3
pH 10.5, 65°C	2,2,2-trifluoroacetophenone	3995	18456852	2.3
pH 10.5, 65°C	1-phenyl-1,2-propandione	3995	18456852	2.9
pH 10.5, 65°C	NAD+	3995	18456852	3.5
pH 10.5, 65°C	(S)-alpha-tetralol	3995	18456852	13.6
pH 10.5, 65°C	methyl oxo(phenyl)acetate	3995	18456852	14.1
pH 10.5, 65°C	(S)-1-indanol	3995	18456852	14.6
pH 10.5, 65°C	ethyl oxo(phenyl)acetate	3995	18456852	50.1
pH 10.5, 65°C	NADH	3995	18456852	1490.0
pH 10.5, 65°C	4-methoxybenzyl alcohol	3996	18456852	0.026
pH 10.5, 65°C	(S)-1-phenylethanol	3996	18456852	0.06
pH 10.5, 65°C	1-Indanone	3996	18456852	0.3
pH 6.0, 65°C	4-methoxybenzaldehyde	3996	18456852	0.7
pH 10.5, 65°C	alpha-tetralone	3996	18456852	1.3
pH 10.5, 65°C	2,2,2-trifluoroacetophenone	3996	18456852	2.3
pH 10.5, 65°C	1-phenyl-1,2-propandione	3996	18456852	2.9
pH 10.5, 65°C	NAD+	3996	18456852	3.5
pH 10.5, 65°C	(S)-alpha-tetralol	3996	18456852	13.6
pH 10.5, 65°C	methyl oxo(phenyl)acetate	3996	18456852	14.1
pH 10.5, 65°C	(S)-1-indanol	3996	18456852	14.6
pH 10.5, 65°C	ethyl oxo(phenyl)acetate	3996	18456852	50.1
pH 10.5, 65°C	NADH	3996	18456852	1490.0
pH 10.5, 65°C	4-methoxybenzyl alcohol	3997	18456852	0.026
pH 10.5, 65°C	(S)-1-phenylethanol	3997	18456852	0.06
pH 10.5, 65°C	1-Indanone	3997	18456852	0.3
pH 6.0, 65°C	4-methoxybenzaldehyde	3997	18456852	0.7
pH 10.5, 65°C	alpha-tetralone	3997	18456852	1.3
pH 10.5, 65°C	2,2,2-trifluoroacetophenone	3997	18456852	2.3
pH 10.5, 65°C	1-phenyl-1,2-propandione	3997	18456852	2.9
pH 10.5, 65°C	NAD+	3997	18456852	3.5
pH 10.5, 65°C	(S)-alpha-tetralol	3997	18456852	13.6
pH 10.5, 65°C	methyl oxo(phenyl)acetate	3997	18456852	14.1
pH 10.5, 65°C	(S)-1-indanol	3997	18456852	14.6
pH 10.5, 65°C	ethyl oxo(phenyl)acetate	3997	18456852	50.1
pH 10.5, 65°C	NADH	3997	18456852	1490.0
pH 10.5, 65°C	4-methoxybenzyl alcohol	3998	18456852	0.026
pH 10.5, 65°C	(S)-1-phenylethanol	3998	18456852	0.06
pH 10.5, 65°C	1-Indanone	3998	18456852	0.3
pH 6.0, 65°C	4-methoxybenzaldehyde	3998	18456852	0.7
pH 10.5, 65°C	alpha-tetralone	3998	18456852	1.3
pH 10.5, 65°C	2,2,2-trifluoroacetophenone	3998	18456852	2.3
pH 10.5, 65°C	1-phenyl-1,2-propandione	3998	18456852	2.9
pH 10.5, 65°C	NAD+	3998	18456852	3.5
pH 10.5, 65°C	(S)-alpha-tetralol	3998	18456852	13.6
pH 10.5, 65°C	methyl oxo(phenyl)acetate	3998	18456852	14.1
pH 10.5, 65°C	(S)-1-indanol	3998	18456852	14.6
pH 10.5, 65°C	ethyl oxo(phenyl)acetate	3998	18456852	50.1
pH 10.5, 65°C	NADH	3998	18456852	1490.0
at pH 7.9 and 25°C	D-sorbitol	4319	29697194	1.5E-5
at pH 7.9 and 25°C	D-arabitol	4319	29697194	8.7E-5
at pH 7.9 and 25°C	D-ribonate	4319	29697194	3.3E-4
at pH 7.9 and 25°C	D-xylonate	4319	29697194	0.0014
at pH 7.9 and 25°C	D-talonate	4319	29697194	0.0034
at pH 7.9 and 25°C	D-altronate	4319	29697194	0.008
at pH 7.9 and 25°C	D-allonate	4319	29697194	0.011
at pH 7.9 and 25°C	D-mannonate	4319	29697194	0.038
at pH 7.9 and 25°C	D-gluconate	4319	29697194	0.082
at pH 7.9 and 25°C	2-dehydro-3-deoxy-D-gluconate	4319	29697194	0.1
pH 7.0, temperature not specified in the publication	ethanol	4323	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4323	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4323	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4323	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4323	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4323	24885162	450.0
pH 7.0, temperature not specified in the publication	ethanol	4325	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4325	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4325	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4325	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4325	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4325	24885162	450.0
pH 10, 60°C	1,4-Butanediol	4332	29022135	5.5
pH 6, 60°C	Glutaraldehyde	4332	29022135	139.0
cosubstrate NADP+, pH 8.0, 60°C	ethanol	4334	19383697	3.6
cosubstrate 1-octanol, pH 8.0, 60°C	NAD+	4334	19383697	26.7
cosubstrate NADPH, pH 8.0, 60°C	acetaldehyde	4334	19383697	61.4
cosubstrate NADP+, pH 8.0, 60°C	1-Octanol	4334	19383697	67.2
cosubstrate NAD+, pH 8.0, 60°C	ethanol	4334	19383697	84.6
cosubstrate NADH, pH 8.0, 60°C	acetaldehyde	4334	19383697	85.9
cosubstrate 1-octanol, pH 8.0, 60°C	NADP+	4334	19383697	117.9
cosubstrate ethanol, pH 8.0, 60°C	NADP+	4334	19383697	156.8
cosubstrate ethanol, pH 8.0, 60°C	NAD+	4334	19383697	293.4
cosubstrate NADPH, pH 8.0, 60°C	octanal	4334	19383697	450.8
cosubstrate acetaldehyde, pH 8.0, 60°C	NADH	4334	19383697	1176.0
cosubstrate octanal, pH 8.0, 60°C	NADPH	4334	19383697	5724.0
cosubstrate NADP+, pH 8.0, 60°C	ethanol	4336	19383697	3.6
cosubstrate 1-octanol, pH 8.0, 60°C	NAD+	4336	19383697	26.7
cosubstrate NADPH, pH 8.0, 60°C	acetaldehyde	4336	19383697	61.4
cosubstrate NADP+, pH 8.0, 60°C	1-Octanol	4336	19383697	67.2
cosubstrate NAD+, pH 8.0, 60°C	ethanol	4336	19383697	84.6
cosubstrate NADH, pH 8.0, 60°C	acetaldehyde	4336	19383697	85.9
cosubstrate 1-octanol, pH 8.0, 60°C	NADP+	4336	19383697	117.9
cosubstrate ethanol, pH 8.0, 60°C	NADP+	4336	19383697	156.8
cosubstrate ethanol, pH 8.0, 60°C	NAD+	4336	19383697	293.4
cosubstrate NADPH, pH 8.0, 60°C	octanal	4336	19383697	450.8
cosubstrate acetaldehyde, pH 8.0, 60°C	NADH	4336	19383697	1176.0
cosubstrate octanal, pH 8.0, 60°C	NADPH	4336	19383697	5724.0
kinetic data for wild-type enzyme and chimeric enzyme created by insertion of an RTX domain from the adenylate cyclase of Bordetella pertussis into a loop near the catalytic active site of the thermostable alcohol dehydrogenase D (AdhD) from Pyrococcus furiosus	more	4338	0	-999.0
pH 8.8, 70°C	Butan-2,3-diol	4338	16391048	0.7
pH 6.0, temperature not specified in the publication	acetaldehyde	4356	22526808	0.048
pH 11.0, temperature not specified in the publication	ethanol	4356	22526808	0.072
pH 11.0, temperature not specified in the publication	NAD+	4356	22526808	9.037
pH 6.0, temperature not specified in the publication	NADH	4356	22526808	32.77
kinetic data for wild-type enzyme and chimeric enzyme created by insertion of an RTX domain from the adenylate cyclase of Bordetella pertussis into a loop near the catalytic active site of the thermostable alcohol dehydrogenase D (AdhD) from Pyrococcus furiosus	more	4358	0	-999.0
pH 8.8, 70°C	Butan-2,3-diol	4358	16391048	0.7
pH 7.0, temperature not specified in the publication	ethanol	4360	24885162	0.09
pH 7.0, temperature not specified in the publication	ethanol	4360	24885162	1.3
pH 7.0, temperature not specified in the publication	ethanol	4360	24885162	3.5
pH 7.0, temperature not specified in the publication	ethanol	4360	24885162	9.3
pH 7.0, temperature not specified in the publication	acetaldehyde	4360	24885162	71.7
pH 7.0, temperature not specified in the publication	acetaldehyde	4360	24885162	450.0
pH 9.0, 22°C, recombinant enzyme	ethanol	4362	22249723	6667.0
pH 6.0, 22°C, recombinant enzyme	acetaldehyde	4362	22249723	70000.0
pH 7.0, 30°C	Butanal	4368	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	4368	28265724	0.018
pH 7.0, 30°C	formaldehyde	4368	28265724	0.034
pH 7.0, 30°C	furfural	4368	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	4368	28265724	0.21
pH 7.0, 30°C	Butanal	4369	28265724	0.0 - 28.0
pH 7.0, 30°C	propanal	4369	28265724	0.018
pH 7.0, 30°C	formaldehyde	4369	28265724	0.034
pH 7.0, 30°C	furfural	4369	28265724	0.034
pH 7.0, 30°C	glycolaldehyde	4369	28265724	0.21
pH 7.7, 60°C	2-propanol	4375	23686507	5.0
pH 7.7, 60°C	NAD+	4375	23686507	73.0
wild-type, pH 8.0, 60°C	NAD+	4375	26329849	100.0
mutant C257L, pH 8.0, 60°C	ethanol	4375	26329849	240.0
wild-type, pH 8.0, 60°C	12-hydroxylauric acid methyl ester	4375	26329849	320.0
wild-type, pH 8.0, 60°C	n-butanol	4375	26329849	320.0
mutant C257L, pH 8.0, 60°C	12-hydroxylauric acid methyl ester	4375	26329849	340.0
wild-type, pH 8.0, 60°C	ethanol	4375	26329849	340.0
pH 7.7, 60°C	cinnamyl alcohol	4375	23686507	391.0
pH 7.7, 60°C	cinnamaldehyde	4375	23686507	1835.0
wild-type, pH 8.0, 60°C	acetaldehyde	4375	26329849	1900.0
pH 7.7, 60°C	NADH	4375	23686507	2687.0
wild-type, pH 8.0, 60°C	NADH	4375	26329849	4500.0
wild-type, pH 8.0, 60°C	12-oxolauric acid methyl ester	4375	26329849	4700.0
wild-type, pH 8.0, 60°C	Butyraldehyde	4375	26329849	8600.0
65°C, pH 5.5	3-methylcyclohexanone	4387	20049620	0.06
65°C, pH 8.0	cis-decahydro-1-naphthol	4387	20049620	0.23
65°C, pH 5.5	1-phenyl-1,2-propanedione	4387	20049620	0.25
65°C, pH 5.0	2,2,2-trifluoroacetophenone	4387	22805786	0.27
65°C, pH 5.0	2',3',4',5',6'-pentafluoroacetophenone	4387	22805786	0.27
65°C, pH 5.5	2,2,2-trifluoroacetophenone	4387	20049620	0.42
65°C, pH 5.5	ethyl benzoylformate	4387	20049620	0.44
65°C, pH 5.0	ethyl benzoylformate	4387	22805786	0.45
65°C, pH 8.0; pH 8.0, 65°C	cycloheptanol	4387	20049620	0.47
65°C, pH 10.5	1-Indanol	4387	22805786	0.71
65°C, pH 5.5	methyl benzoylformate	4387	20049620	0.95
65°C, pH 5.0	1-phenyl-1,2-propanedione	4387	22805786	1.06
65°C, pH 10.5	tetralin-1-ol	4387	22805786	1.13
65°C, pH 10.5	cycloheptanol	4387	22805786	1.37
