Commentary	Ref	Literature(PubmedID)	value
40% of maximum activity	1469	27146990	4.0
40% of maximum activity	1470	27146990	4.0
over 80% of the peak activity	1484	18388456	6.5-8.5
over 80% of the peak activity	1485	18388456	6.5-8.5
more than 80% of maxiumum activity	1487	28919250	4.0-8.0
more than 80% of maxiumum activity	1488	28919250	4.0-8.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1497	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1497	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1498	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1498	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1499	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1499	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1500	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1500	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1501	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1501	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1502	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1502	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1503	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1503	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1504	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1504	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1505	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1505	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1506	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1506	3827815	5.0-7.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1537	14594403	4.0-12.0
more than 60% of maximum activity	1537	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1538	14594403	4.0-12.0
more than 60% of maximum activity	1538	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1539	14594403	4.0-12.0
more than 60% of maximum activity	1539	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1540	14594403	4.0-12.0
more than 60% of maximum activity	1540	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1541	14594403	4.0-12.0
more than 60% of maximum activity	1541	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1542	14594403	4.0-12.0
more than 60% of maximum activity	1542	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1543	14594403	4.0-12.0
more than 60% of maximum activity	1543	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1544	14594403	4.0-12.0
more than 60% of maximum activity	1544	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1545	14594403	4.0-12.0
more than 60% of maximum activity	1545	29481569	4.5-8.5
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1546	14594403	4.0-12.0
more than 60% of maximum activity	1546	29481569	4.5-8.5
over 60% of maximal activity within this range, recombinant enzyme	1563	19412576	5.5-7.5
activity range, over 85% of its maximum activity at a pH range of pH 5.0 to pH 6.5	1567	0	4.5-10.5
native enzyme, activity range, profile, overview	1570	0	3.0-9.0
native enzyme, activity range, profile, overview	1571	0	3.0-9.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1584	18568289	3.5-5.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1585	18568289	3.5-5.0
	1617	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1617	17216454	4.5-6.5
	1618	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1618	17216454	4.5-6.5
	1619	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1619	17216454	4.5-6.5
	1620	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1620	17216454	4.5-6.5
	1621	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1621	17216454	4.5-6.5
	1622	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1622	17216454	4.5-6.5
	1623	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1623	17216454	4.5-6.5
	1624	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1624	17216454	4.5-6.5
profile, overview	1642	19728166	3.0-10.0
profile, overview	1643	19728166	3.0-10.0
profile, overview	1644	19728166	3.0-10.0
profile, overview	1645	19728166	3.0-10.0
more than 80% of maximum activity	1663	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1663	0	3.5-7.5
more than 80% of maximum activity	1664	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1664	0	3.5-7.5
more than 80% of maximum activity	1665	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1665	0	3.5-7.5
more than 80% of maximum activity	1666	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1666	0	3.5-7.5
more than 80% of maximum activity	1667	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1667	0	3.5-7.5
more than 80% of maximum activity	1668	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1668	0	3.5-7.5
more than 80% of maximum activity	1669	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1669	0	3.5-7.5
more than 70% of maximum activity	1676	0	7.0-9.0
pH 4.5: about 55% of maximal activity, pH 10.0: about 60% of maximal activity	1682	9299779	4.5-10.0
pH 4.5: about 55% of maximal activity, pH 10.0: about 60% of maximal activity	1683	9299779	4.5-10.0
more than 80% of maximum activity within this range	1685	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1685	25887328	6.0-9.0
more than 80% of maximum activity within this range	1686	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1686	25887328	6.0-9.0
more than 80% of maximum activity within this range	1687	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1687	25887328	6.0-9.0
more than 80% of maximum activity within this range	1688	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1688	25887328	6.0-9.0
more than 80% of maximum activity within this range	1689	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1689	25887328	6.0-9.0
more than 80% of maximum activity within this range	1690	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1690	25887328	6.0-9.0
more than 80% of maximum activity within this range	1691	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1691	25887328	6.0-9.0
more than 80% of maximum activity within this range	1692	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1692	25887328	6.0-9.0
more than 80% of maximum activity within this range	1693	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1693	25887328	6.0-9.0
	1712	18668373	4.0-10.0
80% of maximum activity	1712	18668373	5.0
	1712	0	7.0-8.0
85% of maximum activity	1712	18668373	9.0
60% of maximum activity	1712	18668373	10.0
	1715	23793944	3.0-11.0
	1715	100478004	3.0-9.0
more than 50% of maximum activity	1715	9648252	5.5-9.0
more than 90% of maximum activity	1715	10849173	5.5-9.5
	1716	23793944	3.0-11.0
	1716	100478004	3.0-9.0
more than 50% of maximum activity	1716	9648252	5.5-9.0
more than 90% of maximum activity	1716	10849173	5.5-9.5
	1717	23793944	3.0-11.0
	1717	100478004	3.0-9.0
more than 50% of maximum activity	1717	9648252	5.5-9.0
more than 90% of maximum activity	1717	10849173	5.5-9.5
	1718	23793944	3.0-11.0
	1718	100478004	3.0-9.0
more than 50% of maximum activity	1718	9648252	5.5-9.0
more than 90% of maximum activity	1718	10849173	5.5-9.5
	1719	23793944	3.0-11.0
	1719	100478004	3.0-9.0
more than 50% of maximum activity	1719	9648252	5.5-9.0
more than 90% of maximum activity	1719	10849173	5.5-9.5
	1720	23793944	3.0-11.0
	1720	100478004	3.0-9.0
more than 50% of maximum activity	1720	9648252	5.5-9.0
more than 90% of maximum activity	1720	10849173	5.5-9.5
	1721	23793944	3.0-11.0
	1721	100478004	3.0-9.0
more than 50% of maximum activity	1721	9648252	5.5-9.0
more than 90% of maximum activity	1721	10849173	5.5-9.5
	1722	23793944	3.0-11.0
	1722	100478004	3.0-9.0
more than 50% of maximum activity	1722	9648252	5.5-9.0
more than 90% of maximum activity	1722	10849173	5.5-9.5
	1723	23793944	3.0-11.0
	1723	100478004	3.0-9.0
more than 50% of maximum activity	1723	9648252	5.5-9.0
more than 90% of maximum activity	1723	10849173	5.5-9.5
	1724	23793944	3.0-11.0
	1724	100478004	3.0-9.0
more than 50% of maximum activity	1724	9648252	5.5-9.0
more than 90% of maximum activity	1724	10849173	5.5-9.5
	1725	23793944	3.0-11.0
	1725	100478004	3.0-9.0
more than 50% of maximum activity	1725	9648252	5.5-9.0
more than 90% of maximum activity	1725	10849173	5.5-9.5
	1726	23793944	3.0-11.0
	1726	100478004	3.0-9.0
more than 50% of maximum activity	1726	9648252	5.5-9.0
more than 90% of maximum activity	1726	10849173	5.5-9.5
	1727	23793944	3.0-11.0
	1727	100478004	3.0-9.0
more than 50% of maximum activity	1727	9648252	5.5-9.0
more than 90% of maximum activity	1727	10849173	5.5-9.5
	1728	23793944	3.0-11.0
	1728	100478004	3.0-9.0
more than 50% of maximum activity	1728	9648252	5.5-9.0
more than 90% of maximum activity	1728	10849173	5.5-9.5
	1729	23793944	3.0-11.0
	1729	100478004	3.0-9.0
more than 50% of maximum activity	1729	9648252	5.5-9.0
more than 90% of maximum activity	1729	10849173	5.5-9.5
	1744	19854928	4.0-8.5
	1745	19854928	4.0-8.5
	1746	19854928	4.0-8.5
	1747	19854928	4.0-8.5
more than 90% of maximum activity	1829	27900528	4.5-10.0
more than 90% of maximum activity	1829	27900528	4.5-10.0
more than 90% of maximum activity	1830	27900528	4.5-10.0
more than 90% of maximum activity	1830	27900528	4.5-10.0
pH-dependence of activity of wild-type and mutant enzymes	1865	11377763	-999.0
recombinant enzyme, profile, overview	1865	0	2.0-9.0
profile, overview	1865	19426845	2.0-9.0
	1865	11917150	3.0-7.5
	1865	19527524	3.0-8.0
activity range, profile, overview	1865	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1865	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1865	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1866	11377763	-999.0
recombinant enzyme, profile, overview	1866	0	2.0-9.0
profile, overview	1866	19426845	2.0-9.0
	1866	11917150	3.0-7.5
	1866	19527524	3.0-8.0
activity range, profile, overview	1866	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1866	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1866	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1867	11377763	-999.0
recombinant enzyme, profile, overview	1867	0	2.0-9.0
profile, overview	1867	19426845	2.0-9.0
	1867	11917150	3.0-7.5
	1867	19527524	3.0-8.0
activity range, profile, overview	1867	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1867	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1867	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1868	11377763	-999.0
recombinant enzyme, profile, overview	1868	0	2.0-9.0
profile, overview	1868	19426845	2.0-9.0
	1868	11917150	3.0-7.5
	1868	19527524	3.0-8.0
activity range, profile, overview	1868	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1868	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1868	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1869	11377763	-999.0
recombinant enzyme, profile, overview	1869	0	2.0-9.0
profile, overview	1869	19426845	2.0-9.0
	1869	11917150	3.0-7.5
	1869	19527524	3.0-8.0
activity range, profile, overview	1869	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1869	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1869	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1870	11377763	-999.0
recombinant enzyme, profile, overview	1870	0	2.0-9.0
profile, overview	1870	19426845	2.0-9.0
	1870	11917150	3.0-7.5
	1870	19527524	3.0-8.0
activity range, profile, overview	1870	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1870	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1870	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1871	11377763	-999.0
recombinant enzyme, profile, overview	1871	0	2.0-9.0
profile, overview	1871	19426845	2.0-9.0
	1871	11917150	3.0-7.5
	1871	19527524	3.0-8.0
activity range, profile, overview	1871	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1871	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1871	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1872	11377763	-999.0
recombinant enzyme, profile, overview	1872	0	2.0-9.0
profile, overview	1872	19426845	2.0-9.0
	1872	11917150	3.0-7.5
	1872	19527524	3.0-8.0
activity range, profile, overview	1872	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1872	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1872	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1873	11377763	-999.0
recombinant enzyme, profile, overview	1873	0	2.0-9.0
profile, overview	1873	19426845	2.0-9.0
	1873	11917150	3.0-7.5
	1873	19527524	3.0-8.0
activity range, profile, overview	1873	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1873	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1873	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1874	11377763	-999.0
recombinant enzyme, profile, overview	1874	0	2.0-9.0
profile, overview	1874	19426845	2.0-9.0
	1874	11917150	3.0-7.5
	1874	19527524	3.0-8.0
activity range, profile, overview	1874	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1874	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1874	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1875	11377763	-999.0
recombinant enzyme, profile, overview	1875	0	2.0-9.0
profile, overview	1875	19426845	2.0-9.0
	1875	11917150	3.0-7.5
	1875	19527524	3.0-8.0
activity range, profile, overview	1875	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1875	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1875	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1876	11377763	-999.0
recombinant enzyme, profile, overview	1876	0	2.0-9.0
profile, overview	1876	19426845	2.0-9.0
	1876	11917150	3.0-7.5
	1876	19527524	3.0-8.0
activity range, profile, overview	1876	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1876	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1876	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1877	11377763	-999.0
recombinant enzyme, profile, overview	1877	0	2.0-9.0
profile, overview	1877	19426845	2.0-9.0
	1877	11917150	3.0-7.5
	1877	19527524	3.0-8.0
activity range, profile, overview	1877	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1877	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1877	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1878	11377763	-999.0
recombinant enzyme, profile, overview	1878	0	2.0-9.0
profile, overview	1878	19426845	2.0-9.0
	1878	11917150	3.0-7.5
	1878	19527524	3.0-8.0
activity range, profile, overview	1878	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1878	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1878	17988729	4.8-6.4
activity range of EX1 and EX2, profiles, overview	1902	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1903	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1904	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1905	19527927	4.0-9.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1909	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1910	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1911	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1912	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1913	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1914	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1915	16663064	3.5-7.0
more than 80% of maximum activity	1936	26790627	5.0-8.0
more than 80% of maximum activity	1937	26790627	5.0-8.0
more than 80% of maximum activity	1938	26790627	5.0-8.0
more than 80% of maximum activity	1939	26790627	5.0-8.0
more than 80% of maximum activity	1940	26790627	5.0-8.0
more than 80% of maximum activity	1941	26790627	5.0-8.0
activity range	1942	21455595	4.0-10.0
80% of maximum acivity	1942	23117673	9.0
40% of maximum activity	1942	23117673	10.0
activity range	1943	21455595	4.0-10.0
80% of maximum acivity	1943	23117673	9.0
40% of maximum activity	1943	23117673	10.0
activity range	1944	21455595	4.0-10.0
80% of maximum acivity	1944	23117673	9.0
40% of maximum activity	1944	23117673	10.0
