Commentary	Ref	Literature(PubmedID)	value
subunit NDUFB8, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.26
subunit NDUFV2, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.31
subunit ND 4L, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.45
subunit NDUFS2, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.86
subunit NDUFA10, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.39
subunit ND 1, calculation from nucleotide sequence; subunit NDUFB5, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFS6, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.64
subunit NDUFB9, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFA5, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.82
subunit NDUFV1, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.92
subunit NDUFA3, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.03
subunit NDUFB10, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.19
subunit B14.7, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.29
subunit B16.6, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFC1, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.34
subunit NDUFB7, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.35
subunit NDUFA8, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.76
subunit NDUFB3, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.15
subunit NDUFC2, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.38
subunit ND 4, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.42
subunit NDUFB1, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.45
subunit NDUFA9, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.48
subunit NDUFS4, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.49
subunit B17.2, calculation from nucleotide sequence; subunit NDUFA4, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.52
subunit NDUFS7, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.71
subunit NDUFB6, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.79
subunit NDUFB4, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.89
subunit ND 2, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.93
subunit NDUFA2, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.01
subunit NDUFA6, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.1
subunit NDUFA7, calculation from nucleotide sequence	1327	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.17
subunit ND 6, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	3.84
subunit NDUFB2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.48
subunit ND 3, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.5
subunit ESSS, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.6
subunit NDUFAB1, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.71
subunit NDUFB8, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.92
subunit NDUFV2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.07
subunit NDUFS8, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.1
subunit NDUFS1, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.28
subunit ND 4L, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.55
subunit NDUFS2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.95
subunit NDUFA10, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.25
subunit NDUFB5, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.31
subunit ND 1, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFA5, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.84
subunit NDUFV1, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.53
subunit NDUFB10, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.57
subunit NDUFB9, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFS6, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.93
subunit B14.7, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFA8, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.39
subunit NDUFB7, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.69
subunit NDUFA3, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.0
subunit NDUFB3, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.34
subunit NDUFC2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.41
subunit ND 4, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.45
subunit B16.6, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.47
subunit NDUFA1, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.51
subunit NDUFA9, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.64
subunit NDUFS4, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.65
subunit NDUFS7, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.71
subunit NDUFA2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.75
subunit ND 2, calculation from nucleotide sequence; subunit NDUFB4, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.82
subunit NDUFB6, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.04
subunit NDUFA6, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.15
subunit B17.2, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.3
subunit NDUFA7, calculation from nucleotide sequence	1712	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.48
subunit ND 6, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	3.84
subunit NDUFB2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.48
subunit ND 3, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.5
subunit ESSS, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.6
subunit NDUFAB1, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.71
subunit NDUFB8, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.92
subunit NDUFV2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.07
subunit NDUFS8, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.1
subunit NDUFS1, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.28
subunit ND 4L, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.55
subunit NDUFS2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.95
subunit NDUFA10, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.25
subunit NDUFB5, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.31
subunit ND 1, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFA5, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.84
subunit NDUFV1, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.53
subunit NDUFB10, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.57
subunit NDUFB9, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFS6, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.93
subunit B14.7, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFA8, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.39
subunit NDUFB7, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.69
subunit NDUFA3, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.0
subunit NDUFB3, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.34
subunit NDUFC2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.41
subunit ND 4, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.45
subunit B16.6, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.47
subunit NDUFA1, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.51
subunit NDUFA9, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.64
subunit NDUFS4, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.65
subunit NDUFS7, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.71
subunit NDUFA2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.75
subunit ND 2, calculation from nucleotide sequence; subunit NDUFB4, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.82
subunit NDUFB6, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.04
subunit NDUFA6, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.15
subunit B17.2, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.3
subunit NDUFA7, calculation from nucleotide sequence	1713	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.48
subunit ND 6, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	3.84
subunit NDUFB2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.48
subunit ND 3, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.5
subunit ESSS, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.6
subunit NDUFAB1, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.71
subunit NDUFB8, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.92
subunit NDUFV2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.07
subunit NDUFS8, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.1
subunit NDUFS1, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.28
subunit ND 4L, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.55
subunit NDUFS2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.95
subunit NDUFA10, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.25
subunit NDUFB5, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.31
subunit ND 1, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFA5, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.84
subunit NDUFV1, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.53
subunit NDUFB10, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.57
subunit NDUFB9, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFS6, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.93
subunit B14.7, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFA8, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.39
subunit NDUFB7, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.69
subunit NDUFA3, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.0
subunit NDUFB3, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.34
subunit NDUFC2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.41
subunit ND 4, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.45
subunit B16.6, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.47
subunit NDUFA1, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.51
subunit NDUFA9, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.64
subunit NDUFS4, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.65
subunit NDUFS7, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.71
subunit NDUFA2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.75
subunit ND 2, calculation from nucleotide sequence; subunit NDUFB4, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.82
subunit NDUFB6, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.04
subunit NDUFA6, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.15
subunit B17.2, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.3
subunit NDUFA7, calculation from nucleotide sequence	1714	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.48
subunit ND 6, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	3.84
subunit NDUFB2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.48
subunit ND 3, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.5
subunit ESSS, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.6
subunit NDUFAB1, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.71
subunit NDUFB8, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.92
subunit NDUFV2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.07
subunit NDUFS8, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.1
subunit NDUFS1, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.28
subunit ND 4L, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.55
subunit NDUFS2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.95
subunit NDUFA10, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.25
subunit NDUFB5, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.31
subunit ND 1, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFA5, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.84
subunit NDUFV1, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.53
subunit NDUFB10, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.57
subunit NDUFB9, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFS6, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.93
subunit B14.7, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFA8, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.39
subunit NDUFB7, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.69
subunit NDUFA3, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.0
subunit NDUFB3, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.34
subunit NDUFC2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.41
subunit ND 4, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.45
subunit B16.6, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.47
subunit NDUFA1, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.51
subunit NDUFA9, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.64
subunit NDUFS4, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.65
subunit NDUFS7, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.71
subunit NDUFA2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.75
subunit ND 2, calculation from nucleotide sequence; subunit NDUFB4, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.82
subunit NDUFB6, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.04
subunit NDUFA6, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.15
subunit B17.2, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.3
subunit NDUFA7, calculation from nucleotide sequence	1715	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10.48
subunit ND 6, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	3.84
subunit NDUFB2, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.48
subunit ND 3, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.5
subunit ESSS, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.6
subunit NDUFAB1, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.71
subunit NDUFB8, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	4.92
subunit NDUFV2, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.07
subunit NDUFS8, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.1
subunit NDUFS1, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.28
subunit ND 4L, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.43
subunit NDUFS3, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.55
subunit NDUFS2, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.95
subunit NDUFA10, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5.96
subunit NDUFV3, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.25
subunit NDUFB5, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.31
subunit ND 1, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.42
subunit NDUFA5, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6.84
subunit NDUFV1, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.53
subunit NDUFB10, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.57
subunit NDUFB9, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.68
subunit NDUFS6, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	7.93
subunit B14.7, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.3
subunit NDUFA8, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.39
subunit NDUFB7, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8.69
subunit NDUFA3, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.0
subunit NDUFB3, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.01
subunit NDUFS5, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.1
subunit ND 5, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.34
subunit NDUFC2, calculation from nucleotide sequence	1716	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9.41
