Commentary	Substrate	Ref	Literature(PubmedID)	value
mutant E183N, pH 6.0, 30°C	NADPH	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	11.0
mutant E183Q, pH 6.0, 30°C	NADPH	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	14.0
wild-type enzyme, pH 6.0, 30°C	NADH	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	26.0
mutant E183D, pH 6.0, 30°C	NADPH	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	34.0
mutants E183D and E18H, pH 6.0, 30°C	NADH	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	37.0
	hexaammineruthenium-III-chloride	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=15938640	1500.0
mutant E183Q, pH 6.0, 30°C	NADH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	2.0 - 8.0
wild-type enzyme, pH 6.0, 30°C	NADPH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	3.0
mutant E183H, pH 6.0, 30°C	NADPH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	10.0
mutant E183N, pH 6.0, 30°C	NADH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	11.0
mutant E183N, pH 6.0, 30°C	NADPH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	11.0
mutant E183Q, pH 6.0, 30°C	NADPH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	14.0
wild-type enzyme, pH 6.0, 30°C	NADH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	26.0
mutant E183D, pH 6.0, 30°C	NADPH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	34.0
mutants E183D and E18H, pH 6.0, 30°C	NADH	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=21832062	37.0
	hexaammineruthenium-III-chloride	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=15938640	1500.0
pH 7.0, temperature not specified in the publication	menaquinone	1355	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	423.0
pH 7.0, temperature not specified in the publication	ubiquinone-0	1355	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	480.0
pH 7.0, temperature not specified in the publication	ubiquinone-2	1355	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	640.0
pH 7.0, temperature not specified in the publication	menaquinone	1356	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	423.0
pH 7.0, temperature not specified in the publication	ubiquinone-0	1356	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	480.0
pH 7.0, temperature not specified in the publication	ubiquinone-2	1356	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	640.0
pH 7.0, temperature not specified in the publication	menaquinone	1357	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	423.0
pH 7.0, temperature not specified in the publication	ubiquinone-0	1357	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	480.0
pH 7.0, temperature not specified in the publication	ubiquinone-2	1357	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	640.0
pH 7.0, temperature not specified in the publication	menaquinone	1358	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	423.0
pH 7.0, temperature not specified in the publication	ubiquinone-0	1358	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	480.0
pH 7.0, temperature not specified in the publication	ubiquinone-2	1358	https://www.ncbi.nlm.nih.gov/pubmed/?term=24447297	640.0
pH 8.0, 25°C	ubiquinone-1	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.015
pH 8.0, 25°C	oxidized dichlorophenolindophenol	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.032
pH 8.0, 25°C	menadione	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.077
pH 8.0, 25°C	ubiquinone-0	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.33
pH 7.0, 25°C	ubiquinone-1	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=28195463	664.0
pH 8.0, 25°C	ubiquinone-1	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.015
pH 8.0, 25°C	oxidized dichlorophenolindophenol	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.032
pH 8.0, 25°C	menadione	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.077
pH 8.0, 25°C	ubiquinone-0	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.33
pH 7.0, 25°C	ubiquinone-1	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=28195463	664.0
pH 8.0, 25°C	ubiquinone-1	1621	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.015
pH 8.0, 25°C	oxidized dichlorophenolindophenol	1621	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.032
pH 8.0, 25°C	menadione	1621	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.077
pH 8.0, 25°C	ubiquinone-0	1621	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.33
pH 7.0, 25°C	ubiquinone-1	1621	https://www.ncbi.nlm.nih.gov/pubmed/?term=28195463	664.0
pH 8.0, 25°C	ubiquinone-1	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.015
pH 8.0, 25°C	oxidized dichlorophenolindophenol	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.032
pH 8.0, 25°C	menadione	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.077
pH 8.0, 25°C	ubiquinone-0	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.33
pH 7.0, 25°C	ubiquinone-1	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=28195463	664.0
pH 8.0, 25°C	ubiquinone-1	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.015
pH 8.0, 25°C	oxidized dichlorophenolindophenol	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.032
pH 8.0, 25°C	menadione	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.077
pH 8.0, 25°C	ubiquinone-0	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=19097788	0.33
pH 7.0, 25°C	ubiquinone-1	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=28195463	664.0
with ubiquinone-6 as acceptor, Triton assay medium	NADH	1783	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	80.0 - 100.0
with ubiquinone-6 as acceptor, mitochondria	NADH	1783	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	500.0 - 550.0
with ubiquinone-6 as acceptor, Triton assay medium	NADH	1784	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	80.0 - 100.0
with ubiquinone-6 as acceptor, mitochondria	NADH	1784	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	500.0 - 550.0
with ubiquinone-6 as acceptor, Triton assay medium	NADH	1785	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	80.0 - 100.0
with ubiquinone-6 as acceptor, mitochondria	NADH	1785	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	500.0 - 550.0
with ubiquinone-6 as acceptor, Triton assay medium	NADH	1786	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	80.0 - 100.0
with ubiquinone-6 as acceptor, mitochondria	NADH	1786	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	500.0 - 550.0
with ubiquinone-6 as acceptor, Triton assay medium	NADH	1787	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	80.0 - 100.0
with ubiquinone-6 as acceptor, mitochondria	NADH	1787	https://www.ncbi.nlm.nih.gov/pubmed/?term=3138118	500.0 - 550.0
pH 7.5, 60°C	NADH	2024	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2024	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2025	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2025	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2026	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2026	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2027	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2027	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2028	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2028	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2029	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2029	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
pH 7.5, 60°C	NADH	2030	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	0.9
pH 7.5, 60°C	NADH	2030	https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	1.1
