Commentary	Ref	Literature(PubmedID)	value
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	356	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	356	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	356	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	357	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	357	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	357	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	358	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	358	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	358	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	359	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	359	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	359	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	360	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	360	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	360	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	361	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	361	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	361	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
activity range, inactive at 60°C, temperature profile of recombinant His-tagged wild-type and mutant ezymes, overview	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=19531602	30.0 - 55.0
activity sharply decreases below 30°C and above 60°C	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=19332293	40.0 - 50.0
transxylosylation and hydrolysis activities are optimal at temperatures of 60°C and 40°C, respectively	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=18776691	40.0 - 60.0
65% residual activity	384	https://www.ncbi.nlm.nih.gov/pubmed/?term=22487213	70.0
	433	https://www.ncbi.nlm.nih.gov/pubmed/?term=20077114	20.0 - 80.0
activity range, 80% of maximal activity at 75-90°C, 20% at 100°C, and 10% at 40°C, profile, overview	433	https://www.ncbi.nlm.nih.gov/pubmed/?term=19655217	35.0 - 100.0
	434	https://www.ncbi.nlm.nih.gov/pubmed/?term=20077114	20.0 - 80.0
activity range, 80% of maximal activity at 75-90°C, 20% at 100°C, and 10% at 40°C, profile, overview	434	https://www.ncbi.nlm.nih.gov/pubmed/?term=19655217	35.0 - 100.0
recombinant N-terminal + catalytic domains	457	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	40.0 - 100.0
recombinant catalytic domain	457	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	40.0 - 85.0
recombinant N-terminal + catalytic domains	458	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	40.0 - 100.0
recombinant catalytic domain	458	https://www.ncbi.nlm.nih.gov/pubmed/?term=11065373	40.0 - 85.0
40°C: about 30% of maximal activity, 80°C: about 20% of maximal activity	466	https://www.ncbi.nlm.nih.gov/pubmed/?term=8467959	40.0 - 80.0
40°C: about 30% of maximal activity, 80°C: about 20% of maximal activity	467	https://www.ncbi.nlm.nih.gov/pubmed/?term=8467959	40.0 - 80.0
40°C: about 30% of maximal activity, 80°C: about 20% of maximal activity	468	https://www.ncbi.nlm.nih.gov/pubmed/?term=8467959	40.0 - 80.0
rapid decline in activity above 45°C	477	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
rapid decline in activity above 45°C	478	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
rapid decline in activity above 45°C	479	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
rapid decline in activity above 45°C	480	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
rapid decline in activity above 45°C	481	https://www.ncbi.nlm.nih.gov/pubmed/?term=100550709	-999.0
	495	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
	496	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
	497	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
	498	https://www.ncbi.nlm.nih.gov/pubmed/?term=18379842	30.0 - 70.0
	537	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	538	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	539	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
	540	https://www.ncbi.nlm.nih.gov/pubmed/?term=19356131	30.0 - 50.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	577	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	578	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	579	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
60°C: about 50% of maximal activity, 90°C: about 20% of maximal activity	580	https://www.ncbi.nlm.nih.gov/pubmed/?term=7765974	60.0 - 90.0
enzyme assay range, 50% of maximal activity at 45°C and 60°C	624	https://www.ncbi.nlm.nih.gov/pubmed/?term=19884762	10.0 - 90.0
	627	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	628	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	629	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	630	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	631	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
	632	https://www.ncbi.nlm.nih.gov/pubmed/?term=11222610	25.0 - 60.0
more than 80% of maximal activity at 40°C and at 60°C	727	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	727	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	728	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	728	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	729	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	729	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	730	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	730	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	731	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	731	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	732	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	732	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
more than 80% of maximal activity at 40°C and at 60°C	733	https://www.brenda-enzymes.org/literature.php?r=171637	40.0 - 60.0
more than 70% of maximum activity within this range	733	https://www.brenda-enzymes.org/literature.php?r=663671	45.0 - 55.0
89% of maximal activity at 60°C and 14% at 70°C	743	https://www.brenda-enzymes.org/literature.php?r=657201	40.0 - 70.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	760	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	760	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	760	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	761	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	761	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	761	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	762	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	762	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	762	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	763	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	763	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	763	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	764	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	764	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	764	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	765	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	765	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	765	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
45°C: 28% of maximal activity, 85°C: 74% of maximal activity	766	https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	45.0 - 85.0
18% of maximum activity	766	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	70.0
9% of maximum activity	766	https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	80.0
activity range	862	https://www.ncbi.nlm.nih.gov/pubmed/?term=19809242	30.0 - 70.0
activity decreases rapidly at temperatures over 80°C, but still retains approximately 70% relative activity at 90°C	884	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	80.0 - 90.0
activity decreases rapidly at temperatures over 80°C, but still retains approximately 70% relative activity at 90°C	885	https://www.ncbi.nlm.nih.gov/pubmed/?term=19147106	80.0 - 90.0
more than 60% of maximum activity	921	https://www.ncbi.nlm.nih.gov/pubmed/?term=26387816	30.0 - 50.0
activity range, profile, overview	1001	https://www.ncbi.nlm.nih.gov/pubmed/?term=19838860	20.0 - 70.0
activity range, correlation with pH, overview	1057	https://www.brenda-enzymes.org/literature.php?r=718337	40.0 - 80.0
activity range	1080	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1081	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1082	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1083	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1084	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1085	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1086	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
activity range	1087	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	20.0 - 80.0
profile, overview	1090	https://www.ncbi.nlm.nih.gov/pubmed/?term=20382811	30.0 - 70.0
more than 80% of maximum activity	1106	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1107	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1108	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1109	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1110	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
more than 80% of maximum activity	1111	https://www.ncbi.nlm.nih.gov/pubmed/?term=23157299	65.0 - 75.0
	1127	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
	1128	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
	1129	https://www.ncbi.nlm.nih.gov/pubmed/?term=19118652	20.0 - 50.0
more than 75% of the activity at 30°C, rapidly decrease in activity above 50°C	1134	https://www.brenda-enzymes.org/literature.php?r=718338	30.0 - 50.0
more than 75% of the activity at 30°C, rapidly decrease in activity above 50°C	1135	https://www.brenda-enzymes.org/literature.php?r=718338	30.0 - 50.0
60% of maximal activity at 5°C	1230	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1231	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1232	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
60% of maximal activity at 5°C	1233	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	5.0 - 35.0
PhX20	1252	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	55.0 - 60.0
PhX33	1252	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	60.0 - 65.0
PhX20	1253	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	55.0 - 60.0
PhX33	1253	https://www.ncbi.nlm.nih.gov/pubmed/?term=19692229	60.0 - 65.0
activity range	1282	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
activity range	1283	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
activity range	1284	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	40.0 - 90.0
more than 95% of maximum activity	1302	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1303	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1304	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1305	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1306	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1307	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1308	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1309	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1310	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1311	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1312	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
more than 95% of maximum activity	1313	https://www.ncbi.nlm.nih.gov/pubmed/?term=27841749	40.0 - 70.0
activity range, profile, overview	1338	https://www.ncbi.nlm.nih.gov/pubmed/?term=21979072	40.0 - 80.0
	1371	https://www.ncbi.nlm.nih.gov/pubmed/?term=19640703	25.0 - 70.0
	1372	https://www.ncbi.nlm.nih.gov/pubmed/?term=19640703	25.0 - 70.0
	1373	https://www.ncbi.nlm.nih.gov/pubmed/?term=19640703	25.0 - 70.0
	1374	https://www.ncbi.nlm.nih.gov/pubmed/?term=19640703	25.0 - 70.0
the enzyme shows over 65% of its maximum activity at 20-28°C and about 40% at 10°C	1397	https://www.ncbi.nlm.nih.gov/pubmed/?term=19554324	10.0 - 65.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1415	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1416	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1417	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1418	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
purified heavier protein band (42.8 kDa), more than 50% of maximum activity	1419	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	20.0 - 80.0
98% of maximum activity	1423	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1424	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1425	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
98% of maximum activity	1426	https://www.ncbi.nlm.nih.gov/pubmed/?term=27146990	50.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1445	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1446	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1447	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
30°C: about 30% of maximal activity of enzyme form Xys1L, about 50% of maximal activity of enzyme form Xys1S, 80°C: about 15% of maximal activity of enzyme form Xys1L, about 35% of maximal activity of enzyme form Xys1S	1448	https://www.ncbi.nlm.nih.gov/pubmed/?term=7793962	30.0 - 80.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1453	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1453	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1454	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1454	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1455	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1455	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1456	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1456	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1457	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1457	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1458	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1458	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1459	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1459	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1460	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1460	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1461	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1461	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1462	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1462	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
40°C: about 50% of maximal activity, 70°C: about 25% of maximal activity	1463	https://www.brenda-enzymes.org/literature.php?r=171608	40.0 - 70.0
50°C: about 60% of maximal activity, 70°C: about 75% of maximal activity	1463	https://www.ncbi.nlm.nih.gov/pubmed/?term=3827815	50.0 - 70.0
about 50% of maximal activity at 50°C and 75°C	1494	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1495	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1496	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1497	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1498	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1499	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1500	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1501	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1502	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1503	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1504	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1505	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
about 50% of maximal activity at 50°C and 75°C	1506	https://www.ncbi.nlm.nih.gov/pubmed/?term=14594403	30.0 - 75.0
activity range	1527	https://www.brenda-enzymes.org/literature.php?r=709555	35.0 - 75.0
native enzyme, activity range, profile, overview	1530	https://www.brenda-enzymes.org/literature.php?r=707809	30.0 - 70.0
native enzyme, activity range, profile, overview	1531	https://www.brenda-enzymes.org/literature.php?r=707809	30.0 - 70.0
	1542	https://www.ncbi.nlm.nih.gov/pubmed/?term=15064978	60.0 - 100.0
80°C: about 40% of maximal activity, 95°C: about 40% of maximal activity	1542	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	80.0 - 95.0
	1543	https://www.ncbi.nlm.nih.gov/pubmed/?term=15064978	60.0 - 100.0
80°C: about 40% of maximal activity, 95°C: about 40% of maximal activity	1543	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	80.0 - 95.0
	1544	https://www.ncbi.nlm.nih.gov/pubmed/?term=15064978	60.0 - 100.0
80°C: about 40% of maximal activity, 95°C: about 40% of maximal activity	1544	https://www.ncbi.nlm.nih.gov/pubmed/?term=18568289	80.0 - 95.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1603	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1604	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1605	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1606	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1607	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1608	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
70°C: about 70% of maximal activity, 85°C: about 10% of maximal activity	1609	https://www.brenda-enzymes.org/literature.php?r=171601	70.0 - 85.0
50°C: about 40% of maximal activity, 100°C: about 65% of maximal activity	1619	https://www.ncbi.nlm.nih.gov/pubmed/?term=9299779	50.0 - 100.0
50°C: about 40% of maximal activity, 100°C: about 65% of maximal activity	1620	https://www.ncbi.nlm.nih.gov/pubmed/?term=9299779	50.0 - 100.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1622	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1623	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1624	https://www.ncbi.nlm.nih.gov/pubmed/?term=25887328	60.0 - 80.0
